pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url"
61,1,1900-01-01 00:00:00,2200-01-01 00:00:00,61,"What should be included in the Green Climate Fund's new Gender Policy and Action Plan?: Lessons from CIFOR's research and analyses",,"Thu Thuy, Pham; Djoudi, Houria; Ihalainen, Jukka; Larson, Anne; Duchelle, Amy; Basnett, Bimbika",2017-01-01 00:00:00,"10.17528/cifor/006541","https://www.altmetric.com/details/22315495"
62,1,1900-01-01 00:00:00,2200-01-01 00:00:00,62,"Poor livestock keepers: ecosystem–poverty–health interactions","Philosophical Transactions of the Royal Society B: Biological Sciences","Wanyoike, Francis; Randolph, Thomas Fitz; Bett, Bernard; Lindahl, Johanna; Grace, Delia",2017-07-19 00:00:00,"10.1098/rstb.2016.0166","https://www.altmetric.com/details/20831337"
63,1,1900-01-01 00:00:00,2200-01-01 00:00:00,63,"Heightened fire probability in Indonesia in non-drought conditions: the effect of increasing temperatures","Environmental Research Letters (ERL)","Martius, Georg; Pinedo-Vasquez, Miguel",2017-03-22 00:00:00,"10.1088/1748-9326/aa6884","https://www.altmetric.com/details/18019792"
64,1,1900-01-01 00:00:00,2200-01-01 00:00:00,64,"Special issue on climate-smart agriculture (CSA)",,"Campbell, Bruce M.; Dinesh, Dhanush",2017-05-13 00:00:00,,"https://www.altmetric.com/details/20168903"
65,1,1900-01-01 00:00:00,2200-01-01 00:00:00,65,"La restauración de bosques andinos tropicales: Avances, desafíos y perspectivas del futuro",,"Murcia C., Guariguata M.R., Peralvo M., Gálmez V.",2017-01-01 00:00:00,"10.17528/cifor/006524","https://www.altmetric.com/details/21798028"
66,1,1900-01-01 00:00:00,2200-01-01 00:00:00,66,"Engaging Research with Policy and Action: What are the Challenges of Responding to Zoonotic Disease in Africa?","Philosophical Transactions of the Royal Society B: Biological Sciences","Bardosh, K.L., Scoones, J.C., Kalema-Zikusoka, G., Jones, K.E., Balogh, K. de., Waltner-Toews, D., Bett, B., Welburn, S.C., Mumford, E., Dzingirai, V.",2017-06-05 00:00:00,"10.1098/rstb.2016.0172","https://www.altmetric.com/details/20827304"
67,1,1900-01-01 00:00:00,2200-01-01 00:00:00,67,"One Health Economics to confront disease threats","Transactions of the Royal Society of Tropical Medicine & Hygiene","Machalaba, C., Smith, K.M., Awada, L., Berry, K., Berthe, F., Bouley, T.A., Bruce, M., Abrahantes, J.C., El Turabi, A., Feferholtz, Y., Flynn, L., Fournié, G., Andre, A., Jonas, O., Kimani, T., Le Gall, F., Miranda, J.J., Peyre, M., Pinto, J., Ross, N., Rüegg, S.R., Salerno, R.H., Seifman, R., Zambrana-Torrelio, C., Karesh, W.B.",2017-06-01 00:00:00,"10.1093/trstmh/trx039","https://www.altmetric.com/details/27591923"
68,1,1900-01-01 00:00:00,2200-01-01 00:00:00,68,"Acusaciones de abusos de los derechos de los pueblos ind&iacute;genas en el contexto de la preparaci&oacute;n e implementaci&oacute;n de REDD+: Una revisión preliminar de la literatura académica y una propuesta a futuro",,"Sarmiento Barletti, J.P., Larson, A.M., Sarmiento Barletti J.P., Larson A.M.",2017-01-01 00:00:00,"10.17528/cifor/006705","https://www.altmetric.com/details/32218712"
69,1,1900-01-01 00:00:00,2200-01-01 00:00:00,69,"Local disease–ecosystem–livelihood dynamics: reflections from comparative case studies in Africa","Philosophical Transactions of the Royal Society B: Biological Sciences","Leach, M., Bett, B., Bukachi, S., Sang, R., Anderson, N., Machila, N., Kuleszo, J., Schaten, K., Dzingirai, V., Mangwanya, L., Ntiamoa-Baidu, Y., Lawson, E., Amponsah-Mensah, K., Moses, L.M., Wilkinson, A., Grant, D.S., Koninga, J.",2017-07-19 00:00:00,"10.1098/rstb.2016.0163","https://www.altmetric.com/details/20870789"
70,1,1900-01-01 00:00:00,2200-01-01 00:00:00,70,"Bridging funding gaps for climate and sustainable development: Pitfalls, progress and potential",,"Sunderland, Terence; Reed, James",2017-01-01 00:00:00,"10.17528/cifor/006682","https://www.altmetric.com/details/30280176"
71,1,1900-01-01 00:00:00,2200-01-01 00:00:00,71,"Tackling vitamin A deficiency with biofortified sweetpotato in sub-Saharan Africa","Global Food Security","Carey, Edward; Mwanga, Robert O.M.; Ball, Anna-Marie; Low, Jan Wayland; Andrade, Maria",2017-03-01 00:00:00,"10.1016/j.gfs.2017.01.004","https://www.altmetric.com/details/18119603"
72,1,1900-01-01 00:00:00,2200-01-01 00:00:00,72,"Impact of biogas interventions on forest biomass and regeneration in southern India","Global Ecology and Conservation","Martius, Georg; Verchot, Louis",2017-07-01 00:00:00,"10.1016/j.gecco.2017.06.005","https://www.altmetric.com/details/21771030"
73,1,1900-01-01 00:00:00,2200-01-01 00:00:00,73,"Forest and landscape restoration severely constrained by a lack of attention to the quantity and quality of tree seed: Insights from a global survey","Conservation Letters","Jalonen, R., Valette, M., Boshier, D., Duminil, J., Thomas, E.",2017-11-10 00:00:00,"10.1111/conl.12424","https://www.altmetric.com/details/28715830"
74,1,1900-01-01 00:00:00,2200-01-01 00:00:00,74,"Cocoa agroforestry is less resilient to sub-optimal and extreme climate than cocoa in full sun","Global Change Biology","Asare, R.; Abdulai, I.; Graefe, S.; Rotter, R.P.; Asten, Piet J.A. van; Vaast, P.; Hoffmann, M.P.; Jassogne, L.",2017-09-02 00:00:00,"10.1111/gcb.13885","https://www.altmetric.com/details/24673251"
75,1,1900-01-01 00:00:00,2200-01-01 00:00:00,75,"Climate-Smart Agriculture in Tanzania",,"International Center for Tropical Agriculture; World Bank",2017-09-12 00:00:00,,"https://www.altmetric.com/details/25206509"
76,1,1900-01-01 00:00:00,2200-01-01 00:00:00,76,"Natural Resource Management Schemes as Entry Points for Integrated Landscape Approaches: Evidence from Ghana and Burkina Faso","Environmental Management","Sunderland, Terence; Reed, James",2017-04-20 00:00:00,"10.1007/s00267-017-0866-8","https://www.altmetric.com/details/19243962"
77,1,1900-01-01 00:00:00,2200-01-01 00:00:00,77,"Interconnected place-based social–ecological research can inform global sustainability","Current Opinion in Environmental Sustainability","Balvanera, P., Calderón-Contreras, R., Castro, A.J., Felipe-Lucia, M.R., Geijzendorffer, I.R., Jacobs, S., Martín-López, B., Arbieu, U., Ifejika Speranza, C., Locatelli, B., Pérez Harguindeguy, N., Ruiz Mercado, I.R., Spierenburg, M.J., Vallet, A., Lynes, L., Gillson, L.",2017-12-01 00:00:00,"10.1016/j.cosust.2017.09.005","https://www.altmetric.com/details/30041441"
78,1,1900-01-01 00:00:00,2200-01-01 00:00:00,78,"Incorporating Land Tenure Security into Conservation","Conservation Letters","Robinson, B.E., Masuda, Y.J., Kelly, A., Holland, M.B., Bedford, C., Childress, M., Fletschner, D., Game, E.T., Ginsburg, C., Hilhorst, T., Lawry, S., Miteva, D.A., Musengezi, J., Naughton-Treves, L., Nolte, C., Sunderlin, W.D., Velt, P",2017-06-28 00:00:00,"10.1111/conl.12383","https://www.altmetric.com/details/21357163"
79,1,1900-01-01 00:00:00,2200-01-01 00:00:00,79,"Building the evidence base for REDD+: Study design and methods for evaluating the impacts of conservation interventions on local well-being","Global Environmental Change Part A: Human & Policy Dimensions","Sunderlin, William; De Sassi, Claudio; Sills, Erin O'Donnell",2017-03-01 00:00:00,"10.1016/j.gloenvcha.2017.02.002","https://www.altmetric.com/details/17057765"
80,1,1900-01-01 00:00:00,2200-01-01 00:00:00,80,"Climate-Smart Agriculture in Mozambique",,"International Center for Tropical Agriculture; World Bank",2017-09-12 00:00:00,,"https://www.altmetric.com/details/25206507"
81,1,1900-01-01 00:00:00,2200-01-01 00:00:00,81,"Urban Livestock Keeping in the City of Nairobi: Diversity of Production Systems, Supply Chains, and Their Disease Management and Risks","Frontiers in Veterinary Science","Alarcon, P., Fèvre, E.M., Muinde, P., Murungi, M.K., Kiambi, S., Akoko, J., Rushton, J.",2017-10-25 00:00:00,"10.3389/fvets.2017.00171","https://www.altmetric.com/details/27899203"
82,1,1900-01-01 00:00:00,2200-01-01 00:00:00,82,"Mechanisms mediating the contribution of ecosystem services to human well-being and resilience","Ecosystem Services","Fedele, G., Locatelli, B., Djoudi, H.",2017-12-01 00:00:00,"10.1016/j.ecoser.2017.09.011","https://www.altmetric.com/details/27464585"
83,1,1900-01-01 00:00:00,2200-01-01 00:00:00,83,"Heterogeneous returns to chemical fertilizer at the intensive margins: Insights from Nepal","Food Policy","Kumar, Anjani; Shivakoti, Sabnam; Adhikari, Rajendra Prasad; Kaphle, Basu Dev; Takeshima, Hiroyuki",2017-05-01 00:00:00,"10.1016/j.foodpol.2017.03.007","https://www.altmetric.com/details/18343658"
84,1,1900-01-01 00:00:00,2200-01-01 00:00:00,84,"Crop health and its global impacts on the components of food security","Food Security","Esker, P.; Amorim, L.; Bergamin, A.; Sparks, A.; Willocquet, L.; Castilla, N.; Rossi, V.; Djurle, A.; Garrett, K.; Mason-D’Croz, Daniel; Bregaglio, S.; Allinne, C.; McRoberts, Neil; Duveiller, Etienne; Yuen, J.; Sharma, Mamta; Savary, S.; Koo, Jawoo; Avelino, J.; Gustafson, David",2017-03-17 00:00:00,"10.1007/s12571-017-0659-1","https://www.altmetric.com/details/17844042"
85,1,1900-01-01 00:00:00,2200-01-01 00:00:00,85,"‘CSA-Plan’: strategies to put Climate-Smart Agriculture (CSA) into practice",,"Lamanna, Christine; Girvetz, Evan; Corner-Dolloff, Caitlin; Rosenstock, Todd",2017-06-06 00:00:00,,"https://www.altmetric.com/details/20939736"
86,1,1900-01-01 00:00:00,2200-01-01 00:00:00,86,"The sero-epidemiology of Rift Valley fever in people in the Lake Victoria Basin of western Kenya","PLoS Neglected Tropical Diseases","Cook, E.A.J., Grossi-Soyster, E.N., Glanville, W.A. de, Thomas, L.F., Kariuki, S., Bronsvoort, B.M. de C., Wamae, C.N., LaBeaud, A.D., Fèvre, E.M.",2017-07-07 00:00:00,"10.1371/journal.pntd.0005731","https://www.altmetric.com/details/21635942"
87,1,1900-01-01 00:00:00,2200-01-01 00:00:00,87,"Revisiting the ‘cornerstone of Amazonian conservation’: a socioecological assessment of Brazil nut exploitation","Biodiversity & Conservation","Guariguata, Manuel; Cronkleton, Peter; Duchelle, Amy",2017-04-22 00:00:00,"10.1007/s10531-017-1355-3","https://www.altmetric.com/details/19542123"
88,1,1900-01-01 00:00:00,2200-01-01 00:00:00,88,"Informing climate policy through institutional collaboration: reflections on the preparation of Colombia’s nationally determined contribution","Climate Policy","Ovalle Sanabria, Katherine; De Pinto, Alex; Londoño, Mario; Suarez Castaño, Rodrigo; Loboguerrero, Ana Maria",2017-05-30 00:00:00,"10.1080/14693062.2017.1321521","https://www.altmetric.com/details/20710409"
89,1,1900-01-01 00:00:00,2200-01-01 00:00:00,89,"Characterization of the Theileria parva sporozoite proteome","International Journal for Parasitology","Silva, J.C.; Ternette, N.; Tijhaar, E.; Mobegi, F.; Nene, V.; Nyagwange, J.; Tretina, K.; Pelle, R.",2017-12-01 00:00:00,"10.1016/j.ijpara.2017.09.007","https://www.altmetric.com/details/30774892"
90,1,1900-01-01 00:00:00,2200-01-01 00:00:00,90,"Using publicly available social and spatial data to evaluate progress on REDD+ social safeguards in Indonesia","Environmental Science & Policy","Jagger, P., Rana, P.",2017-10-01 00:00:00,"10.1016/j.envsci.2017.06.006","https://www.altmetric.com/details/21404272"
91,1,1900-01-01 00:00:00,2200-01-01 00:00:00,91,"On the Use of Hedonic Price Indices to Understand Ecosystem Service Provision from Urban Green Space in Five Latin American Megacities","Forests (19994907)","de Mola, U.L., Ladd, B., Duarte, S., Borchard, N., La Rosa, R.A., Zutta, B.",2017-01-01 00:00:00,"10.3390/f8120478","https://www.altmetric.com/details/30069505"
92,1,1900-01-01 00:00:00,2200-01-01 00:00:00,92,"Indirect contributions of forests to dietary diversity in Southern Ethiopia","Ecology and Society","Baudron, F., Duriaux Chavarria, J-Y., Remans, R., Yang, K., Sunderland, T.C.H.",2017-01-01 00:00:00,"10.5751/es-09267-220228","https://www.altmetric.com/details/23343589"
93,1,1900-01-01 00:00:00,2200-01-01 00:00:00,93,"Food safety in Vietnam: where we are at and what we can learn from international experiences","Infectious Diseases of Poverty","Nguyen-Viet, Hung; Tuyet-Hanh, Tran Thi; Grace, Delia; Unger, Fred; Dang-Xuan, Sinh",2017-02-16 00:00:00,"10.1186/s40249-017-0249-7","https://www.altmetric.com/details/16479065"
94,1,1900-01-01 00:00:00,2200-01-01 00:00:00,94,"Do markets and trade help or hurt the global food system adapt to climate change?","Food Policy","Attavanich, Witsanu; Grace, Kathryn L.; Backlund, Peter; Buja, Lawrence; Funk, Christopher C.; Brown, Molly E.; Wiebe, Keith D.; Carr, Edward R.",2017-04-01 00:00:00,"10.1016/j.foodpol.2017.02.004","https://www.altmetric.com/details/16580447"
95,1,1900-01-01 00:00:00,2200-01-01 00:00:00,95,"Comparing RIEGL RiCOPTER UAV LiDAR Derived Canopy Height and DBH with Terrestrial LiDAR","Sensors (14248220)","Brede, B; Lau, A; Bartholomeus, H; Kooistra, L",2017-10-17 00:00:00,"10.3390/s17102371","https://www.altmetric.com/details/27698156"
96,1,1900-01-01 00:00:00,2200-01-01 00:00:00,96,"Children’s Diets, Nutrition Knowledge, and Access to Markets","World Development","Hoddinott, John F.; Minten, Bart; Stifel, David; Hirvonen, Kalle",2017-03-01 00:00:00,"10.1016/j.worlddev.2017.02.031","https://www.altmetric.com/details/17813329"
97,1,1900-01-01 00:00:00,2200-01-01 00:00:00,97,"CarboScen: a tool to estimate carbon implications of land?use scenarios","Ecography","Larjavaara, M., Kanninen, M., Alam, S.A., Mäkinen, A., Poeplau, C.",2017-02-28 00:00:00,"10.1111/ecog.02576","https://www.altmetric.com/details/16848645"
98,1,1900-01-01 00:00:00,2200-01-01 00:00:00,98,"Agricultural Extension Messages Using Video on Portable Devices Increased Knowledge about Seed Selection, Storage and Handling among Smallholder Potato Farmers in Southwestern Uganda","PLoS ONE","Walukano, W.; Van Campenhout, B.; van Asten, P.; Vandevelde, S.",2017-01-25 00:00:00,"10.1371/journal.pone.0169557","https://www.altmetric.com/details/15800798"
99,1,1900-01-01 00:00:00,2200-01-01 00:00:00,99,"Smallholder farmers’ adaptation to climate change and determinants of their adaptation decisions in the Central Rift Valley of Ethiopia","Agriculture & Food Security","Woldeamanuel, Teshale; Recha, John; Belay, Abrham; Morton, John",2017-03-06 00:00:00,"10.1186/s40066-017-0100-1","https://www.altmetric.com/details/21057223"
100,1,1900-01-01 00:00:00,2200-01-01 00:00:00,100,"Rahasia Pemburu Madu Mutis",,"Ernawati, J., Nawir, A.A., Nomeni, Y.F., Kristanty, B., Ramsay, D.",2017-01-01 00:00:00,"10.17528/cifor/006673","https://www.altmetric.com/details/30422826"
101,1,1900-01-01 00:00:00,2200-01-01 00:00:00,101,"Wetland management and sustainable livelihoods in Africa",,"Dixon, A.; Wood, A.; McCartney, Matthew P.",2017-02-02 00:00:00,,"https://www.altmetric.com/details/5924940"
102,1,1900-01-01 00:00:00,2200-01-01 00:00:00,102,"Transforming the Roundtable on Sustainable Palm Oil for greater gender equality and women's empowerment",,"Sijapati Basnett, B.; Gnych, S.; Anandi, C.A.M.",2017-01-01 00:00:00,"10.17528/cifor/006383","https://www.altmetric.com/details/16843838"
103,1,1900-01-01 00:00:00,2200-01-01 00:00:00,103,"How Important is Parental Education for Child Nutrition?","World Development","Alderman, Harold; Headey, Derek D.",2017-03-01 00:00:00,"10.1016/j.worlddev.2017.02.007","https://www.altmetric.com/details/17761252"
104,1,1900-01-01 00:00:00,2200-01-01 00:00:00,104,"Framing REDD+ in the Brazilian national media: how discourses evolved amid global negotiation uncertainties","Climatic Change","Di Gregorio, Monica; Carmenta, Rachel; Brockhaus, Maria",2017-01-14 00:00:00,"10.1007/s10584-017-1896-1","https://www.altmetric.com/details/15499734"
105,1,1900-01-01 00:00:00,2200-01-01 00:00:00,105,"Comparaci&oacute;n de m&eacute;todos de evaluaci&oacute;n de efectividad de iniciativas subnacionales REDD+",,"Sunderlin, William; Wunder, Sven; De Sassi, Claudio; Duchelle, Amy; Joseph, Shijo",2017-01-01 00:00:00,"10.17528/cifor/006603","https://www.altmetric.com/details/27915154"
106,1,1900-01-01 00:00:00,2200-01-01 00:00:00,106,"Addressing gender in agricultural research for development in the face of a changing climate: where are we and where should we be going?","International Journal of Agricultural Sustainability","Meinzen-Dick, Ruth; Kristjanson, Patti; Bernier, Quinn; Ringler, Claudia; Twyman, Jennifer; Kieran, Caitlin; Jost, Christine; Doss, Cheryl; Bryan, Elisabeth",2017-06-01 00:00:00,"10.1080/14735903.2017.1336411","https://www.altmetric.com/details/20978231"
107,1,1900-01-01 00:00:00,2200-01-01 00:00:00,107,"Addressing gender in agricultural research for development in the face of a changing climate: where are we and where should we be going?","International Journal of Agricultural Sustainability","Doss, Cheryl; Ringler, Claudia; Bernier, Quinn; Kristjanson, Patricia; Bryan, Elizabeth; Meinzen-Dick, Ruth Suseela; Kieran, Caitlin; Jost, Christine; Twyman, Jennifer",2017-06-01 00:00:00,"10.1080/14735903.2017.1336411","https://www.altmetric.com/details/20978231"
108,1,1900-01-01 00:00:00,2200-01-01 00:00:00,108,"Women's rights to land and communal forest tenure: A way forward for research and policy agenda in Latin America","Women's Studies International Forum","Bose, P., Larson, A.M., Lastarria-Cornhiel, S., Radel, C., Schmink, M., Schmook, B., Vázquez-García, V.",2017-11-01 00:00:00,"10.1016/j.wsif.2017.10.005","https://www.altmetric.com/details/28508055"
109,1,1900-01-01 00:00:00,2200-01-01 00:00:00,109,"The politics of REDD+ MRV in Mexico: The interplay of the national and subnational levels",,"Deschamps Ramírez, P.; Larson, A.M.",2017-01-01 00:00:00,"10.17528/cifor/006568","https://www.altmetric.com/details/24555289"
110,1,1900-01-01 00:00:00,2200-01-01 00:00:00,110,"Responding to global change: A theory of change approach to making agricultural research for development outcome-based","Agricultural Systems","Campbell, Bruce M.; Schuetz, Tonya; Vermeulen, Sonja; Förch, Wiebke; Abreu, David; Cramer, Laura; Thornton, Philip K.",2017-01-10 00:00:00,"10.1016/j.agsy.2017.01.005","https://www.altmetric.com/details/15704607"
111,1,1900-01-01 00:00:00,2200-01-01 00:00:00,111,"National level indicators for gender, poverty, food security, nutrition and health in Climate-Smart Agriculture (CSA) activities",,"Spillane, Charles; Girvetz, Evan; Nowak, Andreea; Corner-Dolloff, Caitlin; Duffy, Colm; Huyer, Sophia; Jarvis, Andy; Twyman, Jennifer; Murray, Una",2017-04-17 00:00:00,,"https://www.altmetric.com/details/18920437"
112,1,1900-01-01 00:00:00,2200-01-01 00:00:00,112,"Multilevel governance and land use in Chiapas and Yucatan: Lessons for REDD+ in Mexico",,"Trench, T.; Larson, A.M.; Libert Amico, A.",2017-01-01 00:00:00,"10.17528/cifor/006550","https://www.altmetric.com/details/23723234"
113,1,1900-01-01 00:00:00,2200-01-01 00:00:00,113,"Las plantaciones forestales en Per&uacute;: Reflexiones, estatus actual y perspectivas a futuro",,"Guariguata, M.R.; Arce, J.; Ammour, T.; Capella, J.L.",2017-01-01 00:00:00,"10.17528/cifor/006461","https://www.altmetric.com/details/21041687"
114,1,1900-01-01 00:00:00,2200-01-01 00:00:00,114,"Accounting for nutritional changes in six success stories: A regression-decomposition approach","Global Food Security","Hoddinott, John F.; Park, Seollee; Headey, Derek D.",2017-02-01 00:00:00,"10.1016/j.gfs.2017.02.003","https://www.altmetric.com/details/16845336"
115,1,1900-01-01 00:00:00,2200-01-01 00:00:00,115,"A survey of aflatoxin B1 in maize and awareness of aflatoxins in Vietnam","World Mycotoxin Journal","Lee, HS; Nguyen-Viet, Hung, Lindahl, Johanna, Ha Minh Thanh, Tran Ngoc Khanh, Le Thi Thu Hien, Grace, Delia",2017-01-01 00:00:00,"10.3920/wmj2016.2144","https://www.altmetric.com/details/15633016"
116,1,1900-01-01 00:00:00,2200-01-01 00:00:00,116,"Rapid analyses of dry matter content and carotenoids in fresh cassava roots using a portable visible and near infrared spectrometer (Vis/NIRS)","PLoS ONE","Ikeogu, UN; Davrieux, F; Dufour, D; Ceballos, H; Egesi, C; Jannink, JL",2017-12-11 00:00:00,"10.1371/journal.pone.0188918","https://www.altmetric.com/details/30447522"
117,1,1900-01-01 00:00:00,2200-01-01 00:00:00,117,"Mapping of beef, sheep and goat food systems in Nairobi — A framework for policy making and the identification of structural vulnerabilities and deficiencies","Agricultural Systems","Alarcon, P., Fèvre, Eric M., Murungi, M.K., Muinde, P., Akoko, J., Domínguez-Salas, Paula, Kiambi, S., Ahmed, S., Häsler, B., Rushton, J.",2017-03-01 00:00:00,"10.1016/j.agsy.2016.12.005","https://www.altmetric.com/details/14843890"
118,1,1900-01-01 00:00:00,2200-01-01 00:00:00,118,"Genetic mitigation strategies to tackle agricultural GHG emissions: The case for biological nitrification inhibition technology","Plant Science","Gerard, Bruno; Nakahara, Kazuhiko; Yoshihashi, Tadashi; Tobita, Satoshi; Chirinda, Ngonidzashe; Deshpande, Santosh; Iwanaga, Masa; Hooper, A.M.; Ando, Y.; Arango, Jacobo; Masahiro, Kishii; Tohme, Joe; Subbarao, Guntur; Braun, Hans J.; Wollenberg, Eva; Rao, Idupulapati M.; Lata, J.C; Kommerell, Victor; Peters, Michael; Ortiz-Monasterio, Ivan; Ishitani, Manabu",2017-05-01 00:00:00,"10.1016/j.plantsci.2017.05.004","https://www.altmetric.com/details/20317943"
