pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
389,1,1900-01-01 00:00:00,2200-01-01 00:00:00,87,"Women Empowerment in Livestock Index (WELI)","Development and piloting of WELI in Tanzania","https://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.455.5","2 - Principal objective","? - Too early to tell","https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=87&phaseID=15","87_15",1
390,1,1900-01-01 00:00:00,2200-01-01 00:00:00,90,"Vitamin A Orange Maize: MH44A","New variety of vitamin A maize.  As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=90&phaseID=14","90_14",1
391,1,1900-01-01 00:00:00,2200-01-01 00:00:00,91,"Zinc Rice: DRR Dhan 49","New variety of zinc rice.  As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=91&phaseID=14","91_14",1
392,1,1900-01-01 00:00:00,2200-01-01 00:00:00,92,"Zinc Rice: Binadhan 20","New variety of zinc rice.  As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  "," http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=92&phaseID=14","92_14",1
393,1,1900-01-01 00:00:00,2200-01-01 00:00:00,93,"One farmer, one loan, one Internet of Things (IoT) rain gauge","Spatio-temporal fragmentation of tropical rainfall severely constrains the local relevance of low-density AWS network and satellite RFE data for climate risk management in smallholder agriculture, including for insurance. NADiRA helps industrialize production of cheap, recyclable connected raingauges in Africa, affordably streaming daily rainfall through GSM and NB-IoT. Target capex: $50/unit.","http://nadira-project.eu","0 - Not Targeted","1 - Significant objective","https://marlo.cgiar.org/summaries/CCAFS/projectInnovationSummary.do?innovationID=93&phaseID=11","93_11",1
394,1,1900-01-01 00:00:00,2200-01-01 00:00:00,95,"Activation of subnational platform to broker institutional changes","To promote stakeholder engagement in research and outreach, the project adopted a multi-scalar approach centered on the creation of science-policy dialogue platforms at sub-national (district) levels. The district platforms have a more operational role. In Ghana,  there are different hosts – the traditional chief, agricultural extension service, and local NGO.","https://ccafs.cgiar.org/blog/president-akufo-addo-supports-establishment-district-level-science-policy-platforms-across#.WyP_WaczY2w","1 - Significant objective","0 - Not Targeted","https://marlo.cgiar.org/summaries/CCAFS/projectInnovationSummary.do?innovationID=95&phaseID=11","95_11",1
395,1,1900-01-01 00:00:00,2200-01-01 00:00:00,97,"Collective action games to strengthen resource governance","IFPRI, ICRAF, and partners tested whether experimental games, usually used to measure collective action, can contribute to improved governance of shared resources. Based on promising pilot results our NGO partners are applying these games in other areas, and we documented them on website and online community of practice.","http://gamesforsustainability.org","1 - Significant objective","0 - Not Targeted","https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=97&phaseID=12","97_12",1
396,1,1900-01-01 00:00:00,2200-01-01 00:00:00,100,"Assessment of the potential of Large Field Models (aiming to increase the efficiency of rice production and the quality of rice) to offer an opportunity to apply CSA principles and reduce greenhouse gas (GHG) emissions","This study assesses the economic, social, and environmental impacts of Large Field Models (LFMs) and their potential for promoting Climate-Smart Agriculture (CSA). Results of this study show that LFMs offer the opportunity to apply CSA principles, reduced production costs, the potential for knowledge sharing, and reduced greenhouse gas (GHG) emissions.","https://ccafs.cgiar.org/blog/vietnam%E2%80%99s-large-field-models-and-potential-climate-smart-agriculture#.WyoYcYUzaM-","0 - Not Targeted","0 - Not Targeted","https://marlo.cgiar.org/summaries/CCAFS/projectInnovationSummary.do?innovationID=100&phaseID=11","100_11",1
397,1,1900-01-01 00:00:00,2200-01-01 00:00:00,101,"Innovative underground storage for mitigating water disasters and building climate resilience","A new innovation (UTFI) has been developed that converts water-related disasters into rural livelihood opportunities that enhances community resilience. Piloting has been successful and influenced policy in India with plans for next-level scaling-up. The solution has just been recognized by the UN in World Water Development Report for 2018.","http://www.unwater.org/publications/world-water-development-report-2018/","1 - Significant objective","0 - Not Targeted","https://marlo.cgiar.org/summaries/CCAFS/projectInnovationSummary.do?innovationID=101&phaseID=11","101_11",1
398,1,1900-01-01 00:00:00,2200-01-01 00:00:00,108,"Measuring farmer preferences on risk and ambiguity using direct elicitation and behavioral games in a large sample to explore effects on agricultural technology adoption","We collected endline data on risk and ambiguity aversion for the sample that comprised the census for the study. This is a sample of over 13,000 households and is the largest every collection of such data, which will be used to analyze how risk and ambiguity preferences affect technology adoption.","N/A","0 - Not Targeted","0 - Not Targeted","https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=108&phaseID=12","108_12",1
399,1,1900-01-01 00:00:00,2200-01-01 00:00:00,109,"Approaches to screen and treat maternal depression through group therapy to improve newborn child outcomes in Ethiopia","This approach screens new mothers for depression and offers treatment through interpersonal therapy in groups (IPT-G).  Maternal post-partum depression is associated with poorer child outcomes and IPT-G can alleviate depression symptom.  This study will test whether cash transfers boost effectiveness of IPT-G for improving child outcomes in Ethiopia.","https://www.dropbox.com/s/toz25n4zc0caurm/SPIR%20DFSA%20Learning%20Agenda%20Inception%20Report%2020171107_rev.pdf?dl=0","2 - Principal objective","0 - Not Targeted","https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=109&phaseID=12","109_12",1
400,1,1900-01-01 00:00:00,2200-01-01 00:00:00,110,"New lessons on design of social protection programming to reduce intimate partner violence","Studies in Ecuador, Bangladesh, and Mali show how design features (e.g., transfer modality, complementary programming) and context (e.g., household structure) shape the magnitude and sustainability of cash transfer programs’ effects on IPV. New work in Ethiopia will explore how adding treatment of maternal depression to social protection programming affects IPV.","https://pim.cgiar.org/2018/03/05/cash-transfer-programs-and-intimate-partner-violence-lessons-from-3-case-studies-around-the-globe/","2 - Principal objective","0 - Not Targeted","https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=110&phaseID=12","110_12",1
401,1,1900-01-01 00:00:00,2200-01-01 00:00:00,111,"Innovative strategies to improve resilience for the poor in fragile and low-income settings","Studies in Mali and Yemen assess the effectiveness of social protection programs in fragile and low-income settings, particularly conflict-affected areas, through opportunistic data collection in regions where conflict broke out while research was ongoing. New work in Ethiopia explicitly tests alternative strategies to reach the poor in a fragile setting.","N/A","1 - Significant objective","0 - Not Targeted","https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=111&phaseID=12","111_12",1
402,1,1900-01-01 00:00:00,2200-01-01 00:00:00,113,"Smartphone technology to introduce affordable high-quality crop insurance","We were able to validate picture-based insurance in a proof of concept phase, in terms of farmers being able to take pictures of sufficiently high quality and experts being able to identify visible damage. Future research were work towards automating loss assessment.","https://www.ifpri.org/project/PBInsurance","0 - Not Targeted","1 - Significant objective","https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=113&phaseID=12","113_12",1
403,1,1900-01-01 00:00:00,2200-01-01 00:00:00,117,"Zinc Rice: BRRI Dhan84","variety of biofortified zinc rice","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=117&phaseID=14","117_14",1
404,1,1900-01-01 00:00:00,2200-01-01 00:00:00,118,"Vitamin A Orange Maize: LY1001-14","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=118&phaseID=14","118_14",1
405,1,1900-01-01 00:00:00,2200-01-01 00:00:00,119,"Iron beans: NCC 34","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  "," http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=119&phaseID=14","119_14",1
406,1,1900-01-01 00:00:00,2200-01-01 00:00:00,120,"Vitamin A Orange Sweet Potato: IDIAP C9017","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=120&phaseID=14","120_14",1
407,1,1900-01-01 00:00:00,2200-01-01 00:00:00,121,"Vitamin A Orange Sweet Potato: IDIAP C0317","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=121&phaseID=14","121_14",1
408,1,1900-01-01 00:00:00,2200-01-01 00:00:00,122,"Vitamin A Orange Maize: RAHA02 (HP942-15)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=122&phaseID=14","122_14",1
409,1,1900-01-01 00:00:00,2200-01-01 00:00:00,123,"Vitamin A Orange Maize: RAHA04 (HP942-12)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=123&phaseID=14","123_14",1
410,1,1900-01-01 00:00:00,2200-01-01 00:00:00,124,"Vitamin A Orange Maize: RAHA01 (GV665A)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=124&phaseID=14","124_14",1
411,1,1900-01-01 00:00:00,2200-01-01 00:00:00,125,"Vitamin A Orange Maize: RAHA03 (ST50-13)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=125&phaseID=14","125_14",1
412,1,1900-01-01 00:00:00,2200-01-01 00:00:00,126,"Iron Beans: ICTA Chorti-ACM (SMN 39)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=126&phaseID=14","126_14",1
413,1,1900-01-01 00:00:00,2200-01-01 00:00:00,127,"Zinc Wheat: HPBW-01 (Ankur Shiva)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=127&phaseID=14","127_14",1
414,1,1900-01-01 00:00:00,2200-01-01 00:00:00,128,"Zinc Wheat: WB-02","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=128&phaseID=14","128_14",1
415,1,1900-01-01 00:00:00,2200-01-01 00:00:00,129,"Zinc Wheat: BARI-Gom33","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=129&phaseID=14","129_14",1
416,1,1900-01-01 00:00:00,2200-01-01 00:00:00,130,"Zinc Maize: DICTA B03","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=130&phaseID=14","130_14",1
417,1,1900-01-01 00:00:00,2200-01-01 00:00:00,131,"Zinc Maize: DICTA B02","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=131&phaseID=14","131_14",1
418,1,1900-01-01 00:00:00,2200-01-01 00:00:00,132,"Zinc Wheat: BHU-31","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=132&phaseID=14","132_14",1
419,1,1900-01-01 00:00:00,2200-01-01 00:00:00,133,"Zinc Wheat: BHU-25","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=133&phaseID=14","133_14",1
420,1,1900-01-01 00:00:00,2200-01-01 00:00:00,134,"Iron Beans: INTA BIOF100 (SMR 100)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=134&phaseID=14","134_14",1
421,1,1900-01-01 00:00:00,2200-01-01 00:00:00,135,"Iron Millet: DHBH 1211","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=135&phaseID=14","135_14",1
422,1,1900-01-01 00:00:00,2200-01-01 00:00:00,136,"Iron Millet: AHB 1200 (MH 2072)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=136&phaseID=14","136_14",1
423,1,1900-01-01 00:00:00,2200-01-01 00:00:00,137,"Iron Millet: HHB 299 (MH 2076)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=137&phaseID=14","137_14",1
424,1,1900-01-01 00:00:00,2200-01-01 00:00:00,139,"Vitamin A Orange Maize: Sammaz 52 (PVA SYN 13)","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=139&phaseID=14","139_14",1
425,1,1900-01-01 00:00:00,2200-01-01 00:00:00,140,"Vitamin A Orange Cassava: YBI2011/323 ","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=140&phaseID=14","140_14",1
426,1,1900-01-01 00:00:00,2200-01-01 00:00:00,141,"Vitamin A Orange Cassava: GKA 2011/274","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=141&phaseID=14","141_14",1
427,1,1900-01-01 00:00:00,2200-01-01 00:00:00,142,"Vitamin A Orange Cassava: MVZ 2011B/360","As with the 260+ biofortified varieties released in the past, these varieties not only have higher levels of micronutrients but are also high-yielding, climate-smart, and carry other attributes farmers and consumers look for.  ","http://www.harvestplus.org/knowledge-market/in-the-news/biofortification%E2%80%99s-growing-global-reach","1 - Significant objective","1 - Significant objective","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=142&phaseID=14","142_14",1
428,1,1900-01-01 00:00:00,2200-01-01 00:00:00,143,"Nutrition sensitive value chains framework","Value chain approaches can provide useful frameworks to examine the food system and the potential to achieve improved nutritional outcomes. The nutrition-sensitive value chain framework provides a lens to understand the links between value chains, the overall business environment in which they operate, and nutrition among targeted populations. ","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?cycle=Reporting&year=2017&studyID=2221","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=143&phaseID=14","143_14",1
429,1,1900-01-01 00:00:00,2200-01-01 00:00:00,144,"Community outreach nutrition education materials based on local nutrient-dense underutilized foods for low literate population using linear programming","Community outreach nutrition education materials on improved recipes using locally available nutrient dense foods based on outputs of linear programming","https://drive.google.com/open?id=12Ix6FpUgYgLmIPya2c8cQxTyMy9r10Zf","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=144&phaseID=14","144_14",1
430,1,1900-01-01 00:00:00,2200-01-01 00:00:00,145,"Multi-sectoral policy platform to promote best pratices and pilot programs around biodiversity in Kenya","The platform is important in terms of leveraging biodiversity to enhance dietary diversity and nutrition and to take advantage of the current interest around improving nutrition and agriculture linkages and are linked to already existing national mechanisms targeting nutrition such as the Nutrition Interagency Coordinating Committee.","https://panorama.solutions/en/solution/kenyas-school-food-revolution","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=145&phaseID=14","145_14",1
431,1,1900-01-01 00:00:00,2200-01-01 00:00:00,146,"Solar panel drier, an environmentally friendly low-cost post-harvest technology piloted in Kenya and Uganda for beans and amaranth (grains, leaves)","Environmentally friendly low-cost post-harvest technology (Solar panel drier) piloted in Kenya and Uganda for beans and amaranth (grains, leaves)","http://blog.ciat.cgiar.org/12382/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=146&phaseID=14","146_14",1
432,1,1900-01-01 00:00:00,2200-01-01 00:00:00,147,"Self reporting dietary intake tool for use in low literacy populations","A self reporting dietary intake tool for use in low literacy populations",,"? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=147&phaseID=14","147_14",1
433,1,1900-01-01 00:00:00,2200-01-01 00:00:00,148,"Experimental games on levels of trust played between input dealers and farmers","Piloted a game being played between input dealers and farmers in a lab-in-field experiment in Bangladesh.  Experiment was adapted from lab experiments conducted among college students in the US ",,"? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=148&phaseID=14","148_14",1
434,1,1900-01-01 00:00:00,2200-01-01 00:00:00,149,"Foresight tool for nutrition management practice in Vietnam","Research on a foresight tool for nutrition management practice in Vietnam;Its output can be used as a scientific foresight tool that can predict the nutrition vulnerability of each province/city for nutrition management practice of National Institute of Nutrition in Vietnam",,"? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=149&phaseID=14","149_14",1
435,1,1900-01-01 00:00:00,2200-01-01 00:00:00,150,"New evidence on positive effects of consumption of iron biofortified beans in Rwanda","Within the context of an RCT in Rwanda, one group of female college students consumed iron biofortified beans and another group consumed conventional beans. Results showed that the consumption of iron biofortified beans positively affected the cognitive performance of the young women in the treatment group. ","https://academic.oup.com/jn/article/147/11/2109/4743232","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=150&phaseID=14","150_14",1
436,1,1900-01-01 00:00:00,2200-01-01 00:00:00,151,"Aflatoxin control: Aflasafe product for the Gambia and Senegal made available for commercial use","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/2017/09/21/technology-leap-for-senegal-and-the-gambia-to-combat-aflatoxin-in-food/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=151&phaseID=14","151_14",1
437,1,1900-01-01 00:00:00,2200-01-01 00:00:00,152,"Aflasafe product for Kenya","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts",,"? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=152&phaseID=14","152_14",1
438,1,1900-01-01 00:00:00,2200-01-01 00:00:00,153,"Aflatoxin control: Aflasafe BF01 product for Burkina Faso and potentially 10 other countries in the Sahel","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=153&phaseID=14","153_14",1
439,1,1900-01-01 00:00:00,2200-01-01 00:00:00,154,"Aflatoxin control: Aflasafe product GH01 and GH02 for Ghana","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=154&phaseID=14","154_14",1
440,1,1900-01-01 00:00:00,2200-01-01 00:00:00,155,"Aflatoxin control: Aflasafe product for Nigeria","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=155&phaseID=14","155_14",1
441,1,1900-01-01 00:00:00,2200-01-01 00:00:00,156,"Aflatoxin control: Aflasafe product ZM01 and ZM02 for Zambia","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=156&phaseID=14","156_14",1
442,1,1900-01-01 00:00:00,2200-01-01 00:00:00,157,"Aflatoxin control: Aflasafe product TZ01 and TZ02 for Tanzania","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=157&phaseID=14","157_14",1
443,1,1900-01-01 00:00:00,2200-01-01 00:00:00,158,"Aflatoxin control: Aflasafe MWMZ01 product for Malawi and Mozambique","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=158&phaseID=14","158_14",1
444,1,1900-01-01 00:00:00,2200-01-01 00:00:00,159,"Aflatoxin control: Aflasafe MW02 for Malawi","Biocontrol approach to preventing aflatoxin from growing in crops like maize and groundnuts","https://aflasafe.com/aflasafe-where-i-am/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=159&phaseID=14","159_14",1
445,1,1900-01-01 00:00:00,2200-01-01 00:00:00,160,"Stories of Change, a structured case study approach which systematically assesses and analyzes drivers of nutritional change in specific country contexts","Stories of Change is a structured case study approach which systematically assesses and analyzes drivers of nutritional change in specific country contexts. These resulting ‘stories’ improve our understanding of what drives impact in reducing undernutrition, and how enabling environments and pro-nutrition policy and implementation processes can be cultivated and sustained. ","https://www.sciencedirect.com/science/article/pii/S2211912416301006","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=160&phaseID=14","160_14",1
446,1,1900-01-01 00:00:00,2200-01-01 00:00:00,161,"District nutrition profiles for India","District Nutrition Profiles (640 districts) draw on diverse sources of data to compile a set of indicators on the state of nutrition and its cross-sectoral determinants. The profiles are intended to be conversation-starters about why undernutrition levels are high, and which factors might need to be addressed to improve nutrition.","http://poshan.ifpri.info/category/publications/district-nutrition-profiles/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=161&phaseID=14","161_14",1
