pk_melia_info,version,date_from,date_to,"pk",id,"title","description","commissioning_study","melia_publications","link"
181,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3448_106",3448,"Assessing global evidence base of impact of interventions to promote agroforestry","Existing evidence on the impacts of interventions that promote agroforestry on agricultural productivity, ecosystem services, and human well‐being in low and middle income countries was collated including 396 studies that compared farmers and farms where agroforestry was practiced to those without agroforestry.","ICRAF","https://onlinelibrary.wiley.com/doi/10.1002/cl2.1066","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=3448&cycle=Reporting&year=2019"
182,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3449_106",3449,"Reach and early adoption of agroecological practices promoted by RySS across the state of Andhra Pradesh.","Household surveys were conducted to measure the 2018 status of outcome indicator targets for a programme promoting agroecological practices across the state of Andhra Pradesh. Data were collected from a representative panel of 3,634 Farming Families (FFs) residing in 366 village clusters targeted for promotion in 2016 and 2017. ","ICRAF","https://www.dropbox.com/s/cdypml5za3y6qkn/2018-19 data collection round - Performance Evaluation_19_02_20.pdf?dl=0
","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=3449&cycle=Reporting&year=2019"
183,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3450_106",3450,"Evaluation of EU/IFAD dryland restoration research in East and West Africa","Adansonia-Consulting was mandated as an independent third party to conduct this external and independent midterm evaluation, following the IFAD Evaluation Manual and the CGIAR standards for independent external evaluation and the respective Independent Evaluation Arrangement (IEA) evaluation guidance notes (G4 and G5). It is an objective-based approach, which analysed the impact pathway and measured achievements along the results chain for generating lessons and recommendations.","ICARDA","http://www.adansonia-consulting.ch/document/restoration_of_degraded_land.pdf","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=3450&cycle=Reporting&year=2019"
184,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3451_106",3451,"Soil erosion prevalence baseline for North Western Vietnam ","A land degradation surveillance framework (LDSF) survey was conducted and combined with satellite image analysis to provide baseline soil erosion prevalence data for NW Vietnam against which impacts of market based agroforestry options can be tracked.","ICRAF","https://www.dropbox.com/s/qob31mwqfii3ksw/P_7_MPhuong_EN.pptx?dl=0#","https://marlo.cgiar.org/projects/FTA/studySummary.do?studyID=3451&cycle=Reporting&year=2019"
185,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3486_192",3486,"Changes in participation of women in rice value chains: Implications for control over decision making","The study reveals that while men continue to participate in activities along the chain, the participation of women exhibits a declining trend except in post-harvest activities and marketing. The results also established a change in norms and perceptions of women and their control over decision making. The study concludes that even though we see decreased women’s participation in agricultural activities except post-harvest and marketing and increased decision-making authority, the question arises, does it truly reflect that women are now having emerging opportunities to “decide.”?","CSISA project; PMU","https://www.researchgate.net/publication/336057813_Changes_in_Participation_of_Women_in_Rice_Value_Chains_Implications_for_Control_over_Decision_making","https://marlo.cgiar.org/projects/Rice/studySummary.do?studyID=3486&cycle=Reporting&year=2019"
186,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3487_192",3487,"Rural outmigration – feminization – agricultural production nexus: Case of Vietnam","This study unravels the implications of outmigration for farm labour availability, managerial feminization, women’s agency, and farm production. Findings suggest that migration contributes to increased off-farm income, with higher income from international migration. While men’s labour contribution declines in migrant households, women’s labour increases in the majority of production stages. Women’s salaried work declines while their unpaid work increases. Through two-stage least squares, results indicate a negative association between increased women’s work burden and rice yield. Farm inputs and hiring labour contribute to higher yield, but remittances are not generally used for this purpose. ","PMU","https://www.tandfonline.com/doi/full/10.1080/21632324.2019.1679962","https://marlo.cgiar.org/projects/Rice/studySummary.do?studyID=3487&cycle=Reporting&year=2019"
187,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3491_107",3491,"Legume-based rotations have clear economic advantages over cereal monocropping in dry areas","An ex post impact evaluation of sustainable intensification of wheat systems with legume rotation in Morocco indicates that the practice has significant economic advantages over cereal mono-cropping. Rotations provide higher yields, gross margins, and consumption of wheat and faba beans. This study employs two-year data from a large sample of 1230 farm households and their 2643 fields cultivated with different varieties of wheat and faba beans in the wheat-based production system of Morocco. The two-year average gross margin was 48% higher (US$537/ha extra) than wheat mono-cropping. Contrary to common expectations, adopters of wheat-faba bean rotation did not use lesser amounts of nitrogen fertilizer than those mono-cropping wheat, thereby undermining the ecological benefits of the rotation.","ICARDA","https://link.springer.com/article/10.1007/s13593-019-0602-2","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3491&cycle=Reporting&year=2019"
188,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3497_108",3497,"Ex post evaluation of integrated soil fertility Management"," counterfactual model to assess ISFM impact on yields and total household incomes using farm household data from Tamale (Northern Ghana) and Kakamega (Western Kenya). The analyses reveal that ISFM adoption leads to an increase in maize yields by up to 27% in Tamale and 16% in Kakamega. Increasing the number of ISFM components, however, does not improve yields. Despite the effect on yields, adoption of ISFM does not increase total household incomes at both locations","CIMMYT","https://www.sciencedirect.com/science/article/abs/pii/S0921800918310929?via%3Dihub","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=3497&cycle=Reporting&year=2019"
189,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3498_108",3498,"Ex ante evaluation of conservation agriculture (CA)-based systems in Zambia","This study combined bottom-up and top-down approaches to assess the ex-ante effects of conservation agriculture (CA)-based systems in Zambia considering both biophysical and economic factors and prevailing farm systems characteristics. For continuous maize cropping we compared a CA-based system of no-tillage with crop residue retention to a control system of conventional tillage with crop residue removal.","CIMMYT","https://www.sciencedirect.com/science/article/pii/S0308521X18311156?via%3Dihub","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=3498&cycle=Reporting&year=2019"
190,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3499_108",3499," Ex post impact evaluation of improved maize varieties in Cameroon","This study uses both the endogenous switching regression and propensity score matching models to analyze the adoption and impact of improved maize varieties on maize yields in central Cameroon.","IITA, CIMMYT","https://onlinelibrary.wiley.com/doi/abs/10.1111/rode.12561","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=3499&cycle=Reporting&year=2019"
191,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3500_108",3500,"Designing interventions in local value chains for improved health and nutrition: Insights from Malawi.","Analyses of household expenditure surveys derived from previous work in Malawi allowed for characterization of dietary patterns. ","CIMMYT","https://www.sciencedirect.com/science/article/pii/S2452292918300262?via%3Dihub","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=3500&cycle=Reporting&year=2019"
192,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3501_108",3501,"Ex ante; Do open-pollinated maize varieties perform better than hybrids in agroforestry systems?","Experiments conducted on-farm during four seasons in Bugesera, Rwanda and two seasons in Meki, Ethiopia. Authors conclude that agroforestry farmers could benefit from growing hybrids in the equatorial savannahs of Rwanda, but that the choice between hybrid and OPV in equatorial savannahs of Ethiopia can simply be based on other factors such as seed costs and availability.","CIMMYT","https://www.cambridge.org/core/journals/experimental-agriculture/article/do-openpollinated-maize-varieties-perform-better-than-hybrids-in-agroforestry-systems/100A5776DD73F0B3677262B631DF8F6D","https://marlo.cgiar.org/projects/Maize/studySummary.do?studyID=3501&cycle=Reporting&year=2019"
193,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2471_107",2471,"Comparative advantage of smallholder wheat production in Tanzania and Mozambique","A scoping study based on focus group discussion with wheat producing smallholder farmers in Tanzania and Mozambique","This project (SWPSI)","https://www.dropbox.com/sh/klunqydmvpi7pzs/AAAeQJ8JzRwIaSgw28a1iaNSa?dl=0 ","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=2471&cycle=Reporting&year=2019"
194,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3317_107",3317,"Where in the value chain are we losing the most food? The case of wheat in Jordan","This study carried an estimation of the level of food loss and wastage across the entire wheat value chain from the farm to the fork. It found that the highest loss happens in the form of food waste at the households.","ICARDA","https://repo.mel.cgiar.org/handle/20.500.11766/10499","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3317&cycle=Reporting&year=2019"
195,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3505_107",3505,"Learning adaptation to climate change from past climate extremes:: Evidence from recent climate extremes in Haryana, India","Conservation agriculture-based wheat production system (CAW) can serve as an ex ante measure to minimize loss due to climate risks, especially the extreme rainfall during the wheat production season in India. This study aims to examine whether farmers learn from their past experiences of exposure to climate extremes and use the knowledge to better adapt to future climate extremes.

","CCAFS and WHEAT","https://www.emerald.com/insight/content/doi/10.1108/IJCCSM-09-2018-0065/full/html#abstract","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3505&cycle=Reporting&year=2019"
196,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"651_149",651,"Ex ante impact assessment on policy and informal milk sector in Kenya, Tanzania, and India (Assam)","During Phase II of A4NH, researchers from ILRI and the International Institute for Environment and Development (IIED) have been studying what the alternatives are to formalising informal dairy markets. More specifically, they are assessing how policy innovations linked to ILRI's light-touch approach to formalisation (or the ""three-legged stool approach"") that has been or is being trialled in Kenya, Tanzania, and India (Assam) worked, and why they struggled to continue beyond a pilot phase in some countries. In 2020, the first step, a literature review, was completed. The full report is expected in 2021 with the synthesis completed after A4NH ends. ","Bill & Melinda Gates Foundation (BMGF) and Foreign, Commonwealth and Development Office (FCDO)","https://cgspace.cgiar.org/handle/10568/109797","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=651&cycle=Reporting&year=2020"
197,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"681_149",681,"Study on uptake of Aflasafe by farmer groups in Kenya","From a sample of 480 farmers, this study assessed willingness to pay (WTP) for Aflasafe KE01, a promising biological control product for the management of aflatoxin contamination of key staples in Kenya, compared its cost with that of a similar product in use in Nigeria, and determined factors likely to affect its adoption. Factors that positively influenced farmers’ WTP included information from crop extension services and access to credit. To facilitate the adoption of Aflasafe KE01 or any other biocontrol product in Kenya and elsewhere, there is a need for increased education efforts through extension services to farmers about aflatoxins. ","A4NH","https://cgspace.cgiar.org/handle/10568/112929","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=681&cycle=Reporting&year=2020"
198,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"861_149",861,"Adoption study for zinc rice in Bangladesh","In 2018, a nationally and divisionally representative survey on 48,900 rice farm households in Bangladesh was conducted to understand the progress of the Zinc Rice program. The results show that the Bangladesh Zinc Rice program was still in a relatively early phase of delivery and scale-up at the time. In the early phase of scale-up, zinc rice growers tend to be those with risk-mitigating characteristics. However, the efforts to raise awareness have been very successful, with around 2 million rice farmers being aware of zinc rice and liked the yield attribute, but there was a need to boost seed supply. ","HarvestPlus","https://cgiar.sharepoint.com/:p:/s/IFPRI/A4NH/ESZxr4K5hZ9BiLsm5zTkWS8BUwZ0kY-stIzyFOzvElwttg?e=9qUwYM","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=861&cycle=Reporting&year=2020"
199,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"871_149",871,"Monitoring survey for vitamin A maize in Nigeria","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year. ","HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=871&cycle=Reporting&year=2020"
200,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2278_146",2278,"Evaluating the boundary conditions for large scale adoption of alternate wetting and drying in Burkina Faso","An ensemble ecological modeling approach combining Random Forest and Maxent was calibrated and validated for assessing the suitability of irrigation schemes in Burkina Faso to Alternate Wetting and Drying (AWD), a technology that has had considerable CGIAR input. Results of the GIS-based ensemble ecological niche modeling approach indicated that about 2.11 million ha of land can potentially be irrigated in Burkina Faso. The whole dry season was found suitable for AWD in all irrigated schemes, while 25-100% of the wet season was suitable for AWD. Soil percolation was the main driver of irrigated scheme suitability for AWD in the wet season.  ","BMZ","https://doi.org/10.1016/j.agwat.2021.106758","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=2278&cycle=Reporting&year=2020"
201,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2284_146",2284,"The effects of Alternate Wetting and Drying (AWD) on water use, rice production and weed infestation in four irrigated rice systems in Burkina Faso","The effects of Alternate Wetting and Drying (AWD) on water use, rice production, and weed infestation were evaluated in several irrigated rice systems during four growing seasons in 2018 and 2019 in Burkina Faso.  AWD was compared to farmer’ irrigation practice (FP) in 155 pairwise comparisons of AWD and FP plots.  Compared with farmers’ practice (FP), irrigation water input with AWD technology was reduced by 32 % in the dry and by 25% in the wet season.  With no significant effects on grain yields (mean of 4.9 Mg ha-1), AWD increased the irrigation water productivity by 64%.   AWD appears to be an effective strategy to save irrigation water with no rice yield penalty in rice irrigation schemes of the dry Savannah zone.","BMZ","The paper is in preparation. ","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=2284&cycle=Reporting&year=2020"
202,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2927_146",2927,"Lessons learnt in CCAFS Flagship 4 Phase II ","This review of work conducted under Flagship Program 4 of CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS) aims to document some of the challenges, opportunities and lessons learned in the past 5 years of research and implementation. An approach to quantifying lessons learned was developed, based on the climate services value chain and the institutions, assumptions and scaling strategies employed in the projects. Interviews with project leads offered insight into nuances and context-specific learning on implementing impactful projects. ","CCAFS ","https://hdl.handle.net/10568/111105","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=2927&cycle=Reporting&year=2020"
203,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2951_146",2951,"Adoption of climate-smart agricultural technologies in Lushoto Climate-Smart Villages in north-eastern Tanzania"," Using data from Lushoto in Tanzania, this study explores the drivers of adoption of agricultural technologies and practices, taking into account the complementarity among agricultural technologies and heterogeneity of the farm households. The technologies include diversification of improved resilient crop varieties, inorganic fertilizer, and pesticides and/or herbicides. Results show that adoption rates have increased since 2013, up to 90% for high-yielding varieties, for example. The results show that, conditional on the unobservable heterogeneity effects, household adoption decisions on diversification of multiple stress-tolerant crops, inorganic fertilizer, and pesticides and herbicides are complementary. The results also confirm existence of unobserved heterogeneity effects leading to varying impact of explanatory variables on adoption decisions among farmers with similar observable characteristics. ","RPL CCAFS EA","https://cgspace.cgiar.org/handle/10568/110120","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=2951&cycle=Reporting&year=2020"
204,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2952_146",2952,"Soil Carbon Sequestration Potential of Climate-Smart Villages in East African Countries","This study evaluated the soil carbon sequestration potential of these Climate-Smart Villages (CSV) compared to the control land use that did not have Climate-Smart Agriculture (CSA) practices. At the one-meter depth, soil carbon stocks increased by 20-70%, 70-86%, and 51-110% in Kenya, Tanzania and Uganda CSVs, respectively, compared to control. Consequently, CSVs contributed to the reduction of emissions by 87-420 Mg carbon-dioxide-equivalent per ha. In the topsoil (0-15 cm), CSVs sequestered almost twice more soil carbon than the control and subsequently emissions were reduced by 42-158 Mg carbon-dioxide-equivalent per ha under CSVs. ","RPL CCAFS EA","https://hdl.handle.net/10568/110051
https://doi.org/10.3390/cli8110124
","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=2952&cycle=Reporting&year=2020"
205,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2957_155",2957,"Emerging priority topics in digital agriculture ","Research turned out to be more horizon scanning instead of adoption focused.","Big Data PMU",,"https://marlo.cgiar.org/projects/BigData/studySummary.do?studyID=2957&cycle=Reporting&year=2020"
206,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"2994_146",2994,"Adoption study on digital crop insurance solutions that build on insights from agricultural research-for-development in Ethiopia","We tested a prototype for using smartphone images of insured fields (or ‘picture-based insurance’) to monitor crops and manage basis risk in R4 Rural Resilience Initiative insurance policies. We found that the proposed prototype in which R4 agents send images of crops in their communities is feasible. We found that crop losses are not only caused by droughts, which are covered by R4 index insurance products, but also by  pests and disease, which are not easily captured by index insurance. Despite limited smartphone penetration and challenges in internet coverage, near-surface remote sensing approach appears valuable and feasible in the R4 Initiative in Ethiopia.","PIM, CCAFS, Big Data Platform, WFP/R4","https://cgspace.cgiar.org/handle/10568/111050","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=2994&cycle=Reporting&year=2020"
207,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3033_150",3033,"A cost-benefit analysis of nitrogen-use-efficiency in different forages in Colombia","The objective was to characterize the efficiency in the use of nitrogen (UEN) of six grasses: Urochloa humidicola, U. hybrid cv cobra, U. hybrid cv cayman, U. decumbens, Megathyrsus maximus cv mombasa and Cynodon nlemfuensis with respect to different commercial nitrogen fertilizers. Agronomic, productive and nutritional quality evaluations were carried out at times of maximum and minimum rainfall, and soil samples were taken to determine the flow of soil-plant nitrogen. The findings indicate that the use of nitrogen fertilizers significantly improves the productive performance of forage species.","CIAT","https://hdl.handle.net/10568/111554","https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=3033&cycle=Reporting&year=2020"
208,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3034_150",3034,"Cost-benefit analyses of improved forage technologies (Avena altoandina, Arachis pintoi CIAT 22260) in Colombia","The financial viability of two new forage options released in Colombia, Avena Altoandina and Arachis pintoi CIAT 22260, were evaluated from an economic perspective. The methodology adopted a discounted free cash flow model, estimation of financial feasibility indicators, and an analysis based on Monte Carlo simulation, to consider the risk level of critical variables. In the case of Arachis, potential impacts of climate change were included in the model. The results provide a valuable information source for livestock producers, extensionists, policy and other actors for making informed decisions on whether or not to invest in these new technologies.","CIAT","https://hdl.handle.net/10568/111107
https://hdl.handle.net/10568/111083 
https://hdl.handle.net/10568/111087 ","https://marlo.cgiar.org/projects/Livestock/studySummary.do?studyID=3034&cycle=Reporting&year=2020"
209,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3037_149",3037,"Credit, Price Premiums, and Application Monitoring to Encourage the Adoption of Aflasafe in Senegal","Researchers are testing a new contract arrangement between farmers and cooperatives that includes credit to purchase Aflasafe, training on its use, and a price premium for certified low-aflatoxin groundnuts on farmers’ decisions to adopt Aflasafe, aflatoxin levels, and output sales. During the planting season (July 2019), researchers primarily measured how these interventions affected Aflasafe adoption and, secondarily, aflatoxin levels in groundnuts delivered to the cooperative post-harvest. At the end of the evaluation (June 2020), they also measured groundnut yields, input costs, and revenues to estimate impacts on household profits and commercialization behavior. A follow-up intervention will be evaluated in 2021. ","A4NH and PIM","https://www.atai-research.org/contracting-and-quality-upgradingevidence-from-an-experiment-in-senegal/","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3037&cycle=Reporting&year=2020"
210,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3038_149",3038,"Monitoring survey for vitamin A cassava delivery in Nigeria","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year. ","HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3038&cycle=Reporting&year=2020"
211,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3039_149",3039,"Consumer acceptance study for zinc rice in Bangladesh","The objectives of this study were to answer two questions: (1) what are consumers’ acceptance and demand for low-milled and biofortified rice? and (2) does sharing nutritional (zinc) information -- its importance, benefits, and availability in zinc biofortified and low-milled rice -- impact consumers’ acceptance and demand? Findings suggest Bangladeshi consumers are willing to pay a 4-5% premium for the two strategies that increase nutrition (zinc) intake – biofortification and low-milling, if they are given appropriate information. However, of the two strategies, addressing zinc deficiency via high zinc rice appears to be the optimal way forward. Full results are unpublished. ","HarvestPlus","https://ageconsearch.umn.edu/record/304316/files/18264.pdf","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3039&cycle=Reporting&year=2020"
212,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3040_149",3040,"Monitoring survey for iron pearl millet in India (Maharastra)","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year. ","HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3040&cycle=Reporting&year=2020"
213,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3041_149",3041,"Monitoring survey for iron beans in Malawi","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year. ","Farmers Union Malawi, CIAT, HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3041&cycle=Reporting&year=2020"
214,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3042_149",3042,"Monitoring survey for vitamin A maize in Malawi","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year.","Farmers Union Malawi, CIAT, HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3042&cycle=Reporting&year=2020"
215,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3043_155",3043,"Strategic research on CGIAR position in the digital agriculture landscape ","Part of the digital strategy. The digital strategy research (160 surveys, 80 interviews) led by the Platform generated internal documents that will be released in 2021. Two related public assessments were published in 2020.","PMU","https://cgspace.cgiar.org/handle/10568/108402
https://cgspace.cgiar.org/handle/10568/108095","https://marlo.cgiar.org/projects/BigData/studySummary.do?studyID=3043&cycle=Reporting&year=2020"
216,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3047_149",3047,"Monitoring survey for vitamin A cassava in DRC","Surveys inform country-level programming on: farmers' (i) feedback on agronomic properties of biofortified crops and (ii) intention to grow biofortified crops in the following season and area they will allocate; (iii) what proportion of output is consumed at home vs sold vs shared as food; (iv) if homegrown biofortified crop is being consumed by most vulnerable household members, and (v) if household also consumes market-purchased biofortified food to assess market development. Results are used as parameters in the Global Households Reached Projection Model which estimates the number of biofortified crop growing (and hence consuming) households in a given year.","HarvestPlus","https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3047&cycle=Reporting&year=2020"
217,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3048_149",3048,"Outcome assessment on biofortification engagement and influence on national and regional level policies in Africa south of the Sahara","The purpose of this case study was to generate evidence and lessons learned on the contributions of CGIAR in stimulating policy changes that created an enabling environment for agri-food systems innovation. The aims of this theory-based evaluation  were to: (1) determine and document how and in what ways CGIAR interventions contributed to the mainstreaming of biofortification in the African Union (AU); (2) identify other major actions/factors that contributed to the  trajectory; and (3) generate findings to strengthen evidence for CGIAR contributions. A4NH and RTB expect to report the policy changes as part of the 2021 Annual Report to CGIAR.","A4NH and RTB","https://cgspace.cgiar.org/handle/10568/109849","https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3048&cycle=Reporting&year=2020"
218,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3049_149",3049,"Case study on lessons learned on the biofortification value chain (in particular, delivery of biofortified crops) in Nigeria and Uganda","Phone surveys are planned to complete the Uganda research. A web story provides a preview of achievements to date which will be explored further in the case study (https://www.harvestplus.org/knowledge-market/in-the-news/harvestplus-uganda-15-years-innovation-improve-nutrition-and-health). A desk review for the work in Nigeria is on track. Both case studies will follow the same methodology (desk review/interviews/focus group discussions) as was used in Rwanda. ","HarvestPlus",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3049&cycle=Reporting&year=2020"
219,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3050_149",3050,"Updated ex ante impact and cost effectiveness analyses of all target crop-country combos","Due to limited internal resources and capacity, this large piece of work has been delayed. Analyses are expected to be finalized in 2021 for publication in 2022. In the meantime, the methodology has been updated for zinc and analyses are ongoing for other crops.  For example, analysis of biofortification of zinc in South Asia indicates high cost-effectiveness​. The potential for zinc to address the double burden of malnutrition has potential to yield large benefits.","HarvestPlus",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3050&cycle=Reporting&year=2020"
220,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3051_149",3051,"Validation of the new theory of change for commercialization of biofortification, including a set of a harmonized indicators ","HarvestPlus and the CIP orange sweet potato (OSP) program are developing a uniform/harmonized MELIA system for biofortification – to form the basis of MELIA to be conducted for all the future investments in biofortification. Ongoing work includes developing the definitions of the indicators and tools, testing the harmonized theory of change with stakeholders, and testing the feasibility, use and usefulness of indicators.","A4NH (in cooperation with GAIN, CIP, and the CRP on RTB)",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3051&cycle=Reporting&year=2020"
221,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3056_149",3056,"Ex-ante assessment of the potential outcomes of antimicrobial resistance (AMR) research and development activities implemented through the CGIAR AMR Hub","An ex-ante assessment of the potential outcomes of antimicrobial resistance (AMR) research and development activities implemented through the CGIAR AMR Hub is expected to be completed closer to the end of A4NH. We expect to report this as completed in the 2021 Annual Report to CGIAR. ","A4NH",,"https://marlo.cgiar.org/projects/A4NH/studySummary.do?studyID=3056&cycle=Reporting&year=2020"
