pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
46,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000046,"Awareness and adoption of land,soil and water conservation practices in the Chinyanja Triangle, Southern Africa .","Mango Nelson, Makate C, Tamene L, Mponela P, Ndengu G. 2017. Awareness and adoption of land,soil and water conservation practices in the Chinyanja Triangle, Southern Africa . International Soil and Water Conservation Research. 5(2): 122-129."," International Soil and Water Conservation Research.",2017,"Mango Nelson, Makate C, Tamene L, Mponela P, Ndengu G.",1,1,"201700000046_11",,,,"https://doi.org/10.1016/j.iswcr.2017.04.003",,"201700000046"
47,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000047,"Long-term change in rainfall distribution in Northeast Thailand: will cropping systems be able to adapt?.","Lacombe G, Polthanee A, Trébuil G. 2017. Long-term change in rainfall distribution in Northeast Thailand: will cropping systems be able to adapt?. Cahiers Agricultures 26(2): 1-10."," Cahiers Agricultures 26(2): 1-10.",2017,"Lacombe G, Polthanee A, Trébuil G.",1,1,"201700000047_11",,,,"https://doi.org/10.1051/cagri/2017006",,"201700000047"
48,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000048,"Seasonal patterns of dengue fever and associated climate factors in 4 provinces in Vietnam from 1994 to 2013.","Lee HS, Nguyen-Viet H, Nam VS, Lee M, Won S, Duc PP, Grace D. 2017. Seasonal patterns of dengue fever and associated climate factors in 4 provinces in Vietnam from 1994 to 2013. BMC Infectious Diseases 17: 218."," BMC Infectious Diseases 17: 218.",2017,"Lee HS, Nguyen-Viet H, Nam VS, Lee M, Won S, Duc PP, Grace D.",1,1,"201700000048_11",,,,"https://doi.org/10.1186/s12879-017-2326-8",,"201700000048"
49,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000049,"Smallholder farmers’ attitudes and determinants of adaptation to climate risks in East Africa .","Shikuku KM, Winowiecki L, Twyman J, Eitzinger A, Perez JG, Mwongera C, Läderach P. 2017. Smallholder farmers’ attitudes and determinants of adaptation to climate risks in East Africa . Climate Risk Management . Elsevier BV  16: 234-245."," Climate Risk Management .",2017,"Shikuku KM, Winowiecki L, Twyman J, Eitzinger A, Perez JG, Mwongera C, Läderach P.",1,1,"201700000049_11",,,,"https://doi.org/10.1016/j.crm.2017.03.001",,"201700000049"
50,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000050,"Integrative taxonomy of root-knot nematodes reveals multiple independent origins of mitotic parthenogenesis.","Janssen T, Karssen G, Topalović O, Coyne D, Bert W. 2017. Integrative taxonomy of root-knot nematodes reveals multiple independent origins of mitotic parthenogenesis. PloS ONE 12(3): e0172190."," PloS ONE 12(3): e0172190.",2017,"Janssen T, Karssen G, Topalović O, Coyne D, Bert W.",1,1,"201700000050_11",,,,"https://doi.org/10.1371/journal.pone.0172190",,"201700000050"
51,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000051,"Prioritizing investments for climate-smart agriculture: Lessons learned from Mali .","Andrieu N, Sogoba B, Zougmore R, Howland FC, Samake O, Bonilla-Findji O, Lizarazo M, Nowak A, Dembele C, Corner-Dolloff C. 2017. Prioritizing investments for climate-smart agriculture: Lessons learned from Mali . Agricultural Systems 154: 13-24."," Agricultural Systems 154: 13-24.",2017,"Andrieu N, Sogoba B, Zougmore R, Howland FC, Samake O, Bonilla-Findji O, Lizarazo M, Nowak A, Dembele C, Corner-Dolloff C.",1,1,"201700000051_11",,,,"https://doi.org/10.1016/j.agsy.2017.02.008",,"201700000051"
52,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000052,"How to target climate-smart agriculture? Concept and application of the consensus-driven decision support framework “targetCSA”.","Brandt P, Kvakić M, Butterbach-Bahl K, Rufino MC. 2017. How to target climate-smart agriculture? Concept and application of the consensus-driven decision support framework “targetCSA”. Agricultural Systems 151: 234–245","Agricultural Systems",2017,"Brandt P, Kvakić M, Butterbach-Bahl K, Rufino MC.",1,1,"201700000052_11",,,,"https://doi.org/10.1016/j.agsy.2015.12.011",,"201700000052"
53,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000053,"Mycotoxins in sub-Saharan Africa: present situation, socio-economic impact, awareness, and outlook.","Udomkun P, Wiredu AN, Nagle M, Bandyopadhyay R, Müller J, Vanlauwe B. 2017. Mycotoxins in sub-Saharan Africa: present situation, socio-economic impact, awareness, and outlook. Food Control 72: 110-122."," Food Control 72: 110-122.",2017,"Udomkun P, Wiredu AN, Nagle M, Bandyopadhyay R, Müller J, Vanlauwe B.",0,0,"201700000053_11",,,,"https://doi.org/10.1016/j.foodcont.2016.07.039",,"201700000053"
54,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000054,"Functional response of the predators Alloeocranum biannulipes (Hemiptera: reduviidae) and Teretrius nigrescens (Coleoptera: histeridae) feeding on Dinoderus porcellus (Coleoptera: bostrichidae) infesting yam chips.","Loko YL, Djagoun AD, Dannon EA, Datinon B, Dansi A, Thomas-Odjo AA, Tamo M. 2017. Functional response of the predators Alloeocranum biannulipes (Hemiptera: reduviidae) and Teretrius nigrescens (Coleoptera: histeridae) feeding on Dinoderus porcellus (Coleoptera: bostrichidae) infesting yam chips. Environmental Entomology 46(1): 84-91."," Environmental Entomology 46(1): 84-91.",2017,"Loko YL, Djagoun AD, Dannon EA, Datinon B, Dansi A, Thomas-Odjo AA, Tamo M.",1,1,"201700000054_11",,,,"https://doi.org/10.1093/ee/nvw156",,"201700000054"
55,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000055,"Prioritising climate-smart agricultural interventions at different scales.","Thornton P, Aggarwal P, Parsons D. 2017. Prioritising climate-smart agricultural interventions at different scales. Agricultural Systems 151: 149-152."," Agricultural Systems 151: 149-152.",2017,"Thornton P, Aggarwal P, Parsons D.",0,0,"201700000055_11",,,,"https://doi.org/10.1016/j.agsy.2016.12.007",,"201700000055"
56,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000056," Interactions between intervention packages, climatic risk, climate change and food security in mixed crops-livestock systems in Burkina Faso.","Rigolot C, de Voil P, Douxchamps S, Prestwidge D, Van Wijk M, Thornton PK, Rodriguez D, Henderson B, Medina D, Herrero M. 2017. Interactions between intervention packages, climatic risk, climate change and food security in mixed cropâ€“livestock systems in Burkina Faso. Agricultural Systems 151:217-224."," Agricultural Systems 151:217-224.",2017,"Rigolot C, de Voil P, Douxchamps S, Prestwidge D, Van Wijk M, Thornton PK, Rodriguez D, Henderson B, Medina D, Herrero M.",0,0,"201700000056_11",,,,"https://doi.org/10.1016/j.agsy.2015.12.017",,"201700000056"
57,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000057,"Modelling cereal crops to assess future climate risk for family food self-sufficiency in southern Mali.","Traore B, Descheemaeker K, van Wijk MT, Corbeels M, Supit I, Giller KE. 2017. Modelling cereal crops to assess future climate risk for family food self-sufficiency in southern Mali. Field Crops Research 201:133-145."," Field Crops Research 201:133-145.",2017,"Traore B, Descheemaeker K, van Wijk MT, Corbeels M, Supit I, Giller KE.",0,0,"201700000057_11",,,,"https://doi.org/10.1016/j.fcr.2016.11.002",,"201700000057"
58,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000058,"The impact of certification on the natural and financial capitals of Ghanaian cocoa farmers.","Fenger N, Bosselmann AS, Asare R, de Neergaard A. 2017. The impact of certification on the natural and financial capitals of Ghanaian cocoa farmers. Agroecology and Sustainable Food Systems 41(2):143-166."," Agroecology and Sustainable Food Systems 41(2):143-166.",2017,"Fenger N, Bosselmann AS, Asare R, de Neergaard A.",0,0,"201700000058_11",,,,"https://doi.org/10.1080/21683565.2016.1258606",,"201700000058"
59,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000059,"Agricultural extension messages using video on portable devices increase knowledge about seed selection, storage and handling among smallholder potato farmers in southwestern Uganda.","Van Campenhout B, Vandevelde S, Walukano W, Van Asten P. 2017. Agricultural extension messages using video on portable devices increase knowledge about seed selection, storage and handling among smallholder potato farmers in southwestern Uganda. PLoS ONE 12(1): e0169557."," PLoS ONE 12(1): e0169557.",2017,"Van Campenhout B, Vandevelde S, Walukano W, Van Asten P.",1,1,"201700000059_11",,,,"https://doi.org/10.1371/journal.pone.0169557",,"201700000059"
60,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000060,"A survey of aflatoxin B1 in maize and awareness of aflatoxins in Vietnam.","Hu Suk Lee, Hung Nguyen-Viet, Lindahl J, Ha Minh Thanh, Tran Ngoc Khanh, Le Thi Thu Hien, Grace D. 2017. A survey of aflatoxin B1 in maize and awareness of aflatoxins in Vietnam. World Mycotoxin Journal 10(2):195-202."," World Mycotoxin Journal 10(2):195-202.",2017,"Hu Suk Lee, Hung Nguyen-Viet, Lindahl J, Ha Minh Thanh, Tran Ngoc Khanh, Le Thi Thu Hien, Grace D.",1,1,"201700000060_11",,,,"https://doi.org/10.3920/WMJ2016.2144",,"201700000060"
61,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000061,"Quantitative trait loci (QTL) for cowpea resistance to flower bud thrips (Megalurothrips sjostedti Trybom).","Sobda G, Boukar O, Tongoona PB, Ayertey J, Offei KS. 2017. Quantitative trait loci (QTL) for cowpea resistance to flower bud thrips (Megalurothrips sjostedti Trybom). International Journal of Plant Breeding and Genetics 4(6):292-299."," International Journal of Plant Breeding and Genetics 4(6):292-299.",2017,"Sobda G, Boukar O, Tongoona PB, Ayertey J, Offei KS.",1,1,"201700000061_11",,,,,,"201700000061"
62,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000062,"The role of the whitefly, Bemisia tabaci (Gennadius), and farmer practices in the spread of cassava brown streak ipomoviruses.","Maruthi MN, Jeremiah SC, Mohammed IU, Legg JP. 2017. The role of the whitefly, Bemisia tabaci (Gennadius), and farmer practices in the spread of cassava brown streak ipomoviruses. Journal of Phytopathology 165(11-12) 707-717."," Journal of Phytopathology 165(11-12) 707-717.",2017,"Maruthi MN, Jeremiah SC, Mohammed IU, Legg JP.",1,1,"201700000062_11",,,,"https://doi.org/10.1111/jph.12609",,"201700000062"
63,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000063,"Collective market participation for improved income among smallholder farming households: a case of Balaka Innovation Platform in Malawi .","Mango N, Makate C, Lundy M, Siziba S, Nyikahadzoi K, Fatunbi AO. 2017. Collective market participation for improved income among smallholder farming households: a case of Balaka Innovation Platform in Malawi . African Crop Science Journal 25(s1): 97-108."," African Crop Science Journal 25(s1): 97-108.",2017,"Mango N, Makate C, Lundy M, Siziba S, Nyikahadzoi K, Fatunbi AO.",1,1,"201700000063_11",,,,"https://doi.org/10.4314/acsj.v25i1.8S",,"201700000063"
64,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000064,"Actual and perceived causes of flood risk: climate versus anthropogenic effects in a wet zone catchment in Sri Lanka.","Eriyagama N, Thilakarathne M, Tharuka P, Munaweera T, Muthuwatta L, Smakhtin V, Premachandra WW, Pindeniya D, Wijayarathne NS, Udamulla L.  2017.  Actual and perceived causes of flood risk: climate versus anthropogenic effects in a wet zone catchment in Sri Lanka.  Water International 42(7): 874-892.","  Water International 42(7): 874-892.",2017,"Eriyagama N, Thilakarathne M, Tharuka P, Munaweera T, Muthuwatta L, Smakhtin V, Premachandra WW, Pindeniya D, Wijayarathne NS, Udamulla L.",0,0,"201700000064_11",,,,"https://doi.org/10.1080/02508060.2017.1373321",,"201700000064"
65,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000065,"Impact of drought tolerant maize adoption on maize productivity, sales and consumption in rural Zimbabwe .","Makate C, Wang R, Makate M, Mango N. 2017. Impact of drought tolerant maize adoption on maize productivity, sales and consumption in rural Zimbabwe . Agrekon 56(1): 67-81."," Agrekon 56(1): 67-81.",2017,"Makate C, Wang R, Makate M, Mango N.",0,0,"201700000065_11",,,,"https://doi.org/10.1080/03031853.2017.1283241",,"201700000065"
66,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000066,"Community phytosanitation to manage cassava brown streak disease.","Legg J, Ndalahwa M, Yabeja J, Ndyetabula I, Bouwmeester H, Shirima , Mtunda K. 2017. Community phytosanitation to manage cassava brown streak disease. Virus Research 241: 236-253","Virus research",2017,"Legg J, Ndalahwa M, Yabeja J, Ndyetabula I, Bouwmeester H, Shirima , Mtunda K.",1,1,"201700000066_11",,,,"https://doi.org/10.1016/j.virusres.2017.04.020",,"201700000066"
67,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000067,"Interactions between cassava mosaic geminiviruses and their vector, Bemisia tabaci (Hemiptera: Aleyrodidae).","Boni SB, Rugumamu CP, Gerling D, Nokoe KS, Legg, JP. 2017. Interactions between cassava mosaic geminiviruses and their vector, Bemisia tabaci (Hemiptera: Aleyrodidae). Journal of Economic Entomology 110(3): 884-892."," Journal of Economic Entomology 110(3): 884-892.",2017,"Boni SB, Rugumamu CP, Gerling D, Nokoe KS, Legg, JP.",0,0,"201700000067_11",,,,"https://doi.org/10.1093/jee/tox064",,"201700000067"
68,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000068,"Innovative technologies to manage aflatoxins in foods and feeds and the profitability of application– a review.","Udomkun P, Wiredu AN, Nagle M, Müller J, Vanlauwe B, Bandyopadhyay R. 2017. Innovative technologies to manage aflatoxins in foods and feeds and the profitability of application– a review. Food Control 76: 127-138."," Food Control 76: 127-138.",2017,"Udomkun P, Wiredu AN, Nagle M, Müller J, Vanlauwe B, Bandyopadhyay R.",1,1,"201700000068_11",,,,"https://doi.org/10.1016/j.foodcont.2017.01.008",,"201700000068"
69,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000069,"Fragility of the provision of local public goods to private and collective risks.","Cardenas JC, Janssen MA, Ale M, Bastakoti R, Bernal A, Chalermphol J, Gong Y, Shin H, Shivakoti G, Wang Y, Anderies JM.  2017.  Fragility of the provision of local public goods to private and collective risks.  Proceedings of the National Academy of Sciences of the United States of America  114(5):921-925.","  Proceedings of the National Academy of Sciences of the United States of America  114(5):921-925.",2017,"Cardenas JC, Janssen MA, Ale M, Bastakoti R, Bernal A, Chalermphol J, Gong Y, Shin H, Shivakoti G, Wang Y, Anderies JM.",1,1,"201700000069_11",,,,"https://doi.org/10.1073/pnas.1614892114",,"201700000069"
70,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000070,"An insight in the reproductive biology of Therophilus javanus (Hymenoptera, Braconidae, and Agathidinae), a potential biological control agent against the legume pod borer (Lepidoptera, Crambidae).","Souna DA, Bokonon-Ganta A, Ravallec M, Cusumano A, Pittendrigh BA, Volkoff AN,  Tamo M. 2017. An insight in the reproductive biology of Therophilus javanus (Hymenoptera, Braconidae, and Agathidinae), a potential biological control agent against the legume pod borer (Lepidoptera, Crambidae). Psyche 2017: 315634."," Psyche 2017: 315634.",2017,"Souna DA, Bokonon-Ganta A, Ravallec M, Cusumano A, Pittendrigh BA, Volkoff AN,  Tamo M.",1,1,"201700000070_11",,,,"https://doi.org/10.1155/2017/3156534",,"201700000070"
71,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000071,"Cassava mosaic disease: incidence and yield performance of cassava cultivars in Zambia.","Tembo M, Mataa, M, Legg J, Chikoti PC, Ntawuruhunga P. 2017. Cassava mosaic disease: incidence and yield performance of cassava cultivars in Zambia. Journal of Plant Pathology 99(3): 1-28."," Journal of Plant Pathology 99(3): 1-28.",2017,"Tembo M, Mataa, M, Legg J, Chikoti PC, Ntawuruhunga P.",1,1,"201700000071_11",,,,"https://doi.org/10.4454/jpp.v99i3.3955",,"201700000071"
72,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000072,"Life history notes on Bicyclus dorothea Cramer (Nymphalidae: Satyrinae) in Cameroon.","Dongmo MAK, Bonebrake TC, Fomena A, Hanna R. 2017. Life history notes on Bicyclus dorothea Cramer (Nymphalidae: Satyrinae) in Cameroon. Tropical Lepidoptera Research, 27(1): 28-32."," Tropical Lepidoptera Research, 27(1): 28-32.",2017,"Dongmo MAK, Bonebrake TC, Fomena A, Hanna R.",1,1,"201700000072_11",,,,,,"201700000072"
73,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000073,"Joining smallholder farmers’ traditional knowledge with metric traits to select better varieties of Ethiopian wheat.","Mancini C, Kidane YG, Mengistu DK, Pè ME, Fadda C, Dell’Acqua M. 2017. Joining smallholder farmers’ traditional knowledge with metric traits to select better varieties of Ethiopian wheat. Scientific Reports 7: 9120."," Scientific Reports 7: 9120.",2017,"Mancini C, Kidane YG, Mengistu DK, Pè ME, Fadda C, Dell’Acqua M.",1,1,"201700000073_11",,,,"https://doi.org/10.1038/s41598-017-07628-4",,"201700000073"
