pk_id_policy_info,version,date_from,date_to,id,"policy_title","pdf","pk","Gender","Youth","CapDev","Climate","description"
106,1,1900-01-01 00:00:00,2200-01-01 00:00:00,262,"Vietnam policy supports for ""1M5R"" practice",,"262_192","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","The practice of 1M5R, that is One Must Do (certified seeds) Five Reductions (seed rate, fertilizer use, pesticide use, water use, postharvest losses), is promoted through Vietnam sustainable rice programs"
107,1,1900-01-01 00:00:00,2200-01-01 00:00:00,264,"Philippine Law No. 10601, otherwise known as ""Agricultural and Fisheries Mechanization (AFMech) Law",,"264_192","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","Contribution to Philippine Law No. 10601, otherwise known as ""Agricultural and Fisheries Mechanization (AFMech) Law"
108,1,1900-01-01 00:00:00,2200-01-01 00:00:00,265,"Contribution to the creation of an enabling environment for crowding in private sector investment in sustainable production standards throughout rice value chains in Vietnam",,"265_192","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","The evidence and associated innovations contribute to Vietnam's ongoing development of a strategy to increase sustainability through the promotion of sustainable production standards throughout rice value chains."
109,1,1900-01-01 00:00:00,2200-01-01 00:00:00,267,"Philippine House Bill No. 4269 for promoting farm land leveling and reconstruction in agricultural production areas",,"267_192","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","IRRI collaborates with PhilRice and private service provider in laser leveling demonstrations (WateRice project) and conducted a laser leveling round table with public and private stakeholders to initiate scaling."
110,1,1900-01-01 00:00:00,2200-01-01 00:00:00,268,"[Regulation] Procedure to determine if new genome-edited varieties are considered genetically modified organism or conventional cultivar for their release into the environment in Colombia",,"268_259","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted",
111,1,1900-01-01 00:00:00,2200-01-01 00:00:00,269,"National standards and guidelines on cassava seeds in Rwanda",,"269_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
112,1,1900-01-01 00:00:00,2200-01-01 00:00:00,270,"The Tanzania Official Seed Certification Institute 5-Year Action Plan for Cassava Seed Certification in Tanzania",,"270_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
113,1,1900-01-01 00:00:00,2200-01-01 00:00:00,271,"National technical guidelines preventing the spread of potato cyst nematode in Kenya",,"271_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
114,1,1900-01-01 00:00:00,2200-01-01 00:00:00,272,"Policy recommendations were jointly developed by the Ethiopian Institute for Agricultural Research (EIAR), the Tigray Agricultural Research Institute (TARI), Fera Science Ltd (Fera) and CIP to tackle the spread of potato bacterial wilt through strengthened see systems, improved surveillance mechanisms and dissemination of good management practices.",,"272_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
115,1,1900-01-01 00:00:00,2200-01-01 00:00:00,273,"Ministry of Agriculture and Food Security (Republic of Mozambique) Technical Recommendations for Containment of Panama Disease (Foc TR4) in Nampula Province (Mozambique)",,"273_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
116,1,1900-01-01 00:00:00,2200-01-01 00:00:00,274,"Progress towards a Regional plan to control cassava mosaic disease spread in South-East Asia",,"274_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
117,1,1900-01-01 00:00:00,2200-01-01 00:00:00,275,"Tanzania National Multi-Sectoral Nutrition Action Plan for Prevention of Micronutrient Deficiencies (NMNAP), considers the experience of the CGIAR on scaling biofortified crops",,"275_259","1 - Significant","1 - Significant","2 - Principal","0 - Not Targeted",
118,1,1900-01-01 00:00:00,2200-01-01 00:00:00,276,"Contributions to the development of the West and Central African Council for Agricultural Research and Development (CORAF) Nutrition Strategy for implementation in Promoting West Africa Trade Integration (WAtiP)",,"276_259","1 - Significant","1 - Significant","2 - Principal","0 - Not Targeted",
119,1,1900-01-01 00:00:00,2200-01-01 00:00:00,277,"The Communique of the Pan African Parliament (PAP) and NEPAD nutrition document and the Resolution of the PAP-NEPAD High level event on nutrition and food systems.",,"277_259","1 - Significant","1 - Significant","2 - Principal","0 - Not Targeted",
120,1,1900-01-01 00:00:00,2200-01-01 00:00:00,278,"Peruvian Regulation for Seed Potato Production. ",,"278_259","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
121,1,1900-01-01 00:00:00,2200-01-01 00:00:00,279,"Progress towards Curriculum change at Makerere University, Uganda. Modules of Arbuscular mycorrhizal bio fertilizer (AMF) inoculum use and production defined.",,"279_279","0 - Not Targeted","1 - Significant","2 - Principal","0 - Not Targeted",
122,1,1900-01-01 00:00:00,2200-01-01 00:00:00,280,"Minimum Standards on Iron and Zinc Established in Pearl Millet National Cultivar Release Policy (India)",,"280_279","2 - Principal","1 - Significant","1 - Significant","1 - Significant",
123,1,1900-01-01 00:00:00,2200-01-01 00:00:00,281,"Fish standards and conformity assessments developed in participation with regional and national governments and adopted by the Common Market for Eastern and Southern Africa (COMESA) to facilitate inclusive domestic and cross-border fish trade along key African trade corridors. ",,"281_269",,,,,
124,1,1900-01-01 00:00:00,2200-01-01 00:00:00,282,"Inclusive, evidence-based development of a National Fisheries Strategy for Timor-Leste that sets the direction for future fisheries and food security investments by government, international donors and development.       ",,"282_269",,,,,
125,1,1900-01-01 00:00:00,2200-01-01 00:00:00,283,"The Government Policy Corrigendum on Grant of Long-term lease of Gram Panchayat Tanks for Pisciculture is a new policy promulgated in Odisha State in 2018 that allows communities longer term access to small water bodies for aquaculture.",,"283_269",,,,,
126,1,1900-01-01 00:00:00,2200-01-01 00:00:00,284,"Contributions to revision of  Hilsa Fisheries Management Action Plan, for the Padma-Meghna River ecosystem, Bangladesh. (The hilsa shad, Tenualosa ilisha, is the national fish of Bangladesh. )   ",,"284_269",,,,,
127,1,1900-01-01 00:00:00,2200-01-01 00:00:00,285,"Significant new investment in aquaculture to increase income, diversify diets, and empower women.",,"285_269",,,,,
128,1,1900-01-01 00:00:00,2200-01-01 00:00:00,291,"CCAFS inputs used for an institutional plan for adaptation to climate change for the agrifood sector in Honduras 2019-2023",,"291_101","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","This plan defined the action for climate change adaptation in Honduras. It includes the promotion of climate-smart food system as a key strategic axes and gender transversal chapter."
129,1,1900-01-01 00:00:00,2200-01-01 00:00:00,302,"Incorporation of issues relevant to pastoralists and rangelands in Kenya National Land Commission Guidelines and Toolkits for County Spatial Planning",,"302_105","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","Kenyan counties must produce spatial plans. ILRI assisted the National Land Commission to develop methods to do this in pastoral areas, thereby supporting pastoralist communities in management of their rangelands."
130,1,1900-01-01 00:00:00,2200-01-01 00:00:00,303,"Post-2020 Global Biodiversity Strategy",,"303_101","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","CCAFS inputs to the strategic plan (2021-2030) to be adopted by the 2020 Conference of the Contracting Parties for implementing the Convention on Biological Diversity "
131,1,1900-01-01 00:00:00,2200-01-01 00:00:00,304,"Revised National Seed Policy 2018 (Uganda)",,"304_101","1 - Significant","0 - Not Targeted","0 - Not Targeted","1 - Significant","The revised National Seed Policy (2018) recognizes community seedbanks, has provisions for regulation, production and sale of quality declared seeds, including a provision for the national listing of traditional varieties.

"
132,1,1900-01-01 00:00:00,2200-01-01 00:00:00,306,"Investment of US$7.15 million by the Government of Tanzania (through Global Environment Facility) to upscale Joint Village Land Use Planning in 5 Districts",,"306_105","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Joint village land use planning (JVLUP) is a process of planning across villages in order to protect shared resources, including grazing for local communities, supported by government policy and legislation. "
133,1,1900-01-01 00:00:00,2200-01-01 00:00:00,309,"Circular on Crop Residue Management issued by Vietnam’s Ministry of Agriculture and Rural Development (MARD)",,"309_101","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","Upon MARD’s request, IRRI’s scientists provided technical inputs to the draft Circular. In November 2019, MARD officially issued Circular No. 19/2019/TT-BNNPTNT, incorporating IRRI's inputs regarding rice straw collecting and utilization."
134,1,1900-01-01 00:00:00,2200-01-01 00:00:00,313,"Development of a roadmap for the Ministry of Agriculture and Rural Development of Vietnam, for scaling low-emission rice production in the Mekong River Delta",,"313_101","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","IRRI provided a model roadmap for adoption of low-emission technologies in rice production in An Giang province with implications for scaling plans in other provinces in the Mekong River Delta."
135,1,1900-01-01 00:00:00,2200-01-01 00:00:00,314,"National Fisheries Strategy of Timor-Leste",,"314_110","1 - Significant","1 - Significant","0 - Not Targeted","1 - Significant","The Inspire Challenge project enabled the capturing critical data for the development of the national fisheries strategy. "
136,1,1900-01-01 00:00:00,2200-01-01 00:00:00,317,"Adoption of Manual for Climate-Smart Rice Production by Vietnam's National Agriculture Extension Center ",,"317_101","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","Considered the first of its kind, Vietnam's National Agriculture Extension Center adopted the manual, developed by IRRI and CCAFS, as official training material for Ministry officials on climate-smart rice production. "
137,1,1900-01-01 00:00:00,2200-01-01 00:00:00,318,"Myanmar Climate-Smart Agriculture Strategy (MCSAS)",,"318_101","0 - Not Targeted","1 - Significant","1 - Significant","2 - Principal","MCSAS provides the national framework for implementing technical, policy, and investment initiatives to address climate change in Myanmar.  Strategy was developed by Ministry of Agriculture, Livestock & Irrigation and CCAFS"
138,1,1900-01-01 00:00:00,2200-01-01 00:00:00,319,"Action Plan for Implementing Greenhouse Gas Emission Reduction in Agriculture Sector under Intended Nationally Determined Contributions (INDC) of Vietnam",,"319_101","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","CCAFS co-sponsored with Ministry of Agriculture and Rural Development (MARD) a study that provided details for the implementation of Vietnam's AgINDC component. The study was the basis of MARD's action plan."
139,1,1900-01-01 00:00:00,2200-01-01 00:00:00,325,"CCAFS Contributes to Policies and Action Plans for a Secure and Sustainable Agriculture in India",,"325_101","0 - Not Targeted","1 - Significant","1 - Significant","2 - Principal","CCAFS and partners provide research evidence, including the value of precision nutrient management, that guides development of policies and action plans for sustainable agriculture to improve livelihoods of smallholder farmers"
140,1,1900-01-01 00:00:00,2200-01-01 00:00:00,332,"Ghana Standards Authority launched National Aflatoxin Sensitisation and Management initiative",,"332_104","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Funded by the Alliance for a Green Revolution in Africa (AGRA), with IITA as a partner, the initiative reflects ongoing public sector support for action on aflatoxin in Ghana. "
141,1,1900-01-01 00:00:00,2200-01-01 00:00:00,333,"Ghana Commodity Exchange rolled out a suite of national aflatoxin mitigation and control strategies, including Aflasafe",,"333_104","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","These strategies improve access to warehouse facilities, trading, and market data dissemination, and include IITA-led information products to help ensure that farmers can meet Ghana Commodity Exchange quality specifications.  "
