pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
1341,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1413,"Access of youth agripreneurs to agricultural finance for entrepreneurship and self-employment","In Africa, rural youth unemployment is the main cause of rural exodus and emigration. The innovation aims to bolster the rural youth potential through capacity building and entrepreneurship and to link them to the agricultural banks to have access to credit. Innovative business plans were developed covering the activities in the rice value chain and presented to the banks for cofinancing.  The models could encourage policymakers to develop special funds dedicated to youth.","https://www.cta.int/en/channel/pejeriz-sid06f434dbc-f63d-4a40-b6f1-f0d216ffe8e5; https://62494576-37c3-4235-acdd-d974100e4c96.filesusr.com/ugd/0839e4_b5a29a01464148c088319fc9712c846e.pdf (page 15)",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=1413&phaseID=192","1413_192",1
1342,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1417,"Evidence that trust and social capital are strengthened through a youth employment program in Yemen","This innovation demonstrates additional positive effects of a youth employment program. The program, in addition to aiding youth individually, has important benefits for the country as a whole by strengthening inter-regional trust levels, an important aspect of future reconstruction and post-conflict recovery.","http://ebrary.ifpri.org/cdm/ref/collection/p15738coll2/id/133476",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1417&phaseID=102","1417_102",1
1343,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1421,"Women’s Land Rights Conceptual Framework","The conceptual framework is used to analyze and understand the factors that influence women’s land tenure security. It is designed to be relevant to both researchers and practitioners.","https://consortium.resourceequity.org/grant-funded-research-papers/ ",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1421&phaseID=102","1421_102",1
1344,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1423,"Deep Learning for Image-Recognition-Based Cassava Disease Detection","We trained a convolutional neural network on a cassava image database to identify three diseases and two types of pest damage: brown leaf spot, red mite damage, green mite damage, brown streak disease, and cassava mosaic disease. Results show that image recognition is an easily deployable strategy for disease detection. More evidence: https://www.frontiersin.org/articles/10.3389/fpls.2019.00272/full","https://www.frontiersin.org/articles/10.3389/fpls.2017.01852/full",,,"https://marlo.cgiar.org/summaries/BigData/projectInnovationSummary.do?innovationID=1423&phaseID=110","1423_110",1
1345,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1424,"Protocol and pipeline for identifying superior cross-bred dairy bulls for use in smallholder farming systems, including via the use of genomics ","1930 genotyped cows with 9193 test day milk records have been used to estimate genetic parameters that were used for the first genomic predictions for tanzania, and the best bulls identified for national use. Various analytical models used and results have been shared in conferences.","https://cgspace.cgiar.org/handle/10568/106562;  https://hdl.handle.net/10568/106560;  https://cgspace.cgiar.org/handle/10568/106563",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=1424&phaseID=105","1424_105",1
1346,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1425,"Technology for biobanking African poultry breeds (primordial germ cell cryo-storage)","The continuous supply of exotic chicken into the tropics posed the threat of extinction of existing local ecotypes. If the need for more eggs and meat remains critical, introduction of improved genetics continues while innovations that can save the local chicken from extinction through introduction of exotic chicken are needed.  So far there was no existing technology available for biobanking of chicken germplasm - this is thus a newly developed technology supporting chicken biodiversity conservation.  ","(http://dagris.info/acgg/crp-final/biobanking_african_poultry_breeds.pptx)",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=1425&phaseID=105","1425_105",1
1347,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1426,"Mobile FeedApps to formulate chicken rations from locally available ingredients  in Tanzania, Nigeria, and Ethiopia","Several feed formulation apps are available. The information regarding the ingredients, the nutrient compositions of the feedstuff and the nutrient requirements of the animals were based on either literature or commercial poultry production systems. These new apps are customized to the conditions of the village poultry production systems enabling the farmers to meet the requirements of their animals more precisely using locally available feed ingredients that are not part of the commercial feed manufacturers.","https://apkpure.com/smallholder-poultry-feed-app/com.acgg.smallholder ",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=1426&phaseID=105","1426_105",1
1348,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1427,"Methodology to determine breed suitability for different agro-ecological zones using geographic information system tools and knowledge of genotype by environment interactions","The interaction of genotypes and the environment happens if the environment presents changes to the genotypes by affecting their performance. This is a new methodology that builds on the traditional approach of accessing genotype by environment interactions, to predict where breeds may be suitable for different agro-ecological zones using geographic information system data. The quantification was possible using real data collected from the field whenever introductions of genotypes into a new environment happened. ","http://dagris.info/acgg/crp-final/methods_of_quantifying_G_by_E.pdf",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=1427&phaseID=105","1427_105",1
1349,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1429,"Expansion of maize seed systems research to the retail space ","This research investigated interactions between agro-dealers, farmers, and seed companies, to better understand how to encourage the uptake of new, stress-tolerant varieties. Most agro-dealers had a wide offer of seed products available, but seed companies’ engagement with them was limited and marketing efforts were directly focused on farmers. Few farmers used the agro-dealer environment to guide their decision-making. However, when agro-dealers engaged with farmers, they influenced varietal selection in 80% of the cases. ","https://journals.sagepub.com/doi/full/10.1177/0030727019900520",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1429&phaseID=108","1429_108",1
1350,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1431,"A new method to assess minimum nutrient input requirements for maize in Sub Saharan Africa","This innovation will assess minimum nutrient (N, P and K) input requirements for given target yields of crops, and applied it to future maize production in sub-Saharan Africa. ","https://www.sciencedirect.com/science/article/pii/S2211912418301445",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1431&phaseID=108","1431_108",1
1351,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1433,"Technical Assistance for Developing Operational Guidelines for Biofortification of Staple Food Crops",,,,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1433&phaseID=104","1433_104",
1352,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1434,"Biofortification: A food-systems solution to help end hidden hunger","Brief describing existing collaborations between the Food and Agriculture Organization of the United Nations (FAO) and HarvestPlus; purpose is to inspire FAO staff to develop more opportunities to scale biofortification. Cites evidence from CGIAR (and others) on cost-effectiveness, and nutrition and health benefits of and number of people growing and benefiting from biofortified crops. ""FAO views biofortification as one of the complementary interventions whose promotion can improve micronutrient intake and can contribute to healthy diets.""","https://www.harvestplus.org/sites/default/files/HarvestPlus-FAO%20brief.pdf",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1434&phaseID=104","1434_104",
1353,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1435,"Quality control approach for testing maize for aflatoxin combined with commercial labeling of maize meal products as aflatoxin-safe ","In order to use a label ('Aflatoxin tested - process verified by APTECA'), a cereal miller must satisfy a number of requirements. Quality control staff must pass an aflatoxin analysis proficiency test; weekly analysis of laboratory control samples must be conducted to ensure testing accuracy; and the firm must develop and adhere to a rigorous aflatoxin food safety plan, including sampling and testing procedure for inbound truckloads  batch of finished product prior to packing. ",,,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1435&phaseID=104","1435_104",1
1354,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1438,"Modelling warming impacts on wheat to predict yield under high and low latitudes","A wheat model ensemble of 1,440 global simulations of 20 climate scenarios, 3 crop models, 4 parameterization strategies and 3 management inputs of sowing date was created. Then, the contributions of climate, model, parameterization and management to the overall uncertainty to predicted responses of yield to warming was quantified, then related to the latitude of the grid cells. For all warming scenarios, the total uncertainty for mid- and high latitudes is much larger than for low latitudes. 



","https://www.nature.com/articles/s43016-019-0004-2",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1438&phaseID=107","1438_107",1
1355,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1440,"A new online crop season planning tool to reduce the risk of extreme weather events","Crop season planning is a new, free online tool for decision-support in agriculture. It simulates extreme weather event probabilities during crop development, helps minimize the risk of exposing sensitive development stages to extremes, and has successfully passed a preliminary test with US agricultural practitioners.","https://www.sciencedirect.com/science/article/pii/S0168169918304666?via%3Dihub",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1440&phaseID=107","1440_107",1
1356,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1444,"Spatial farm typology to assess suitability of conservation agriculture (CA) in Zambia","This is  an approach for technology scaling out and for ex-ante assessment using CA-based systems in Zambia combining  bottom-up and top-down approaches to examine spatial variation in biophysical and economic indicators, and then conducted a spatial farm typology analysis to assess the implications of CA-based systems beyond the field scale.","https://www.sciencedirect.com/science/article/pii/S0308521X18311156",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1444&phaseID=108","1444_108",1
1357,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1447,"Iron bean delivery program in Rwanda","Since 2010, HarvestPlus, the Rwanda Agricultural Board (RAB), and CIAT have managed a successful iron bean delivery program in Rwanda. Innovative seed certification facilitated quality seed production, while direct marketing and payback delivery models increased rapid adoption and reduced disadoption, respectively. By the end of 2018, around 442,000 households were growing iron beans, with 15% of the population consuming them. ",,,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1447&phaseID=104","1447_104",1
1358,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1448,"Signature of selection to improve effectiveness of genomic selection in temperate x tropical breeding populations","The project is seeking to use signature of selection (selection sweep) information from intensively selected germplasm in North America to more cost effectively and quickly identify progenies which have high potential in crosses involving tropical parents.",,,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1448&phaseID=108","1448_108",1
1359,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1449,"Groundwater Game, a water game app around sustainable water resource use for farming in India","The water game app  building on IFPRI/ICRISAT work on using games to help people understand and get a handle on group decisionmaking around sustainable water resource use for farming. More info: https://kalgudi.com/","https://play.google.com/store/apps/details?id=com.wg.kalgudi&hl=en",,,"https://marlo.cgiar.org/summaries/BigData/projectInnovationSummary.do?innovationID=1449&phaseID=110","1449_110",1
1360,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1451,"Effects of policy distortions on small ruminant value chains of Ethiopia","This study, the first of its kind for small ruminant value chains in the developing world, estimates the extent to which sheep and goat value chains are affected by policy distortions in Ethiopia. Negative nominal rates of protection at farm gate and retail markets show that the government's restrictive policies have negatively affected price incentives for livestock keepers and that these are in addition to market inefficiencies.","https://doi.org/10.1108/JADEE-02-2018-0024",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1451&phaseID=102","1451_102",1
1361,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1453,"Male sterile maize inbred lines","Male sterility systems reduce seed production costs, especially in a cross pollinated crop like maize.  A significant portion of the seed production cost of maize goes towards detasseling of the female parent in order to let the male parent pollinate the female parent in seed production isolations.  In addition, such systems offer an opportunity for IP protection of the inbred female parent of single cross hybrids.  Further, they could enable the imposition of heterotic discipline. ","https://cimmyt.org",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1453&phaseID=108","1453_108",4
1362,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1455,"Institutional design guide for multiactor platforms addressing natural resource governance at landscape scale","This guide enables field practitioners and local government staff to undertake context-appropriate design and implementation of multiactor platforms, in three stages: (1) assessment of the governance context and selection from a menu of institutional design options; (2) implementation and strengthening of the platform through sustained and inclusive dialogue and action planning; (3) monitoring progress, assessing challenges, learning and adapting.  ","https://www.dropbox.com/s/z60s88drdqxgpz2/MAP%20Design%20Guide%20Field%20Trial%20v2_Mar2020.pdf?dl=0",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1455&phaseID=102","1455_102",1
1363,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1456,"Woreda-level participatory land use planning for pastoral areas in Ethiopia","Woreda-level participatory land use planning (WLUP) is a process undertaken by district-level government experts working with local land users to develop a land use plan for better managing and protecting rangelands and for Woreda development planning. Joint WPLUP has also been introduced to prevent rangeland fragmentation, learning from joint village land use planning in Tanzania. A drylands-specific land capability classification is included. PIM and LIVESTOCK provided significant technical support to the development of WPLUP.","https://cgspace.cgiar.org/handle/10568/99262",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1456&phaseID=102","1456_102",1
1364,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1458,"Interactive map of Participatory Models for Biodiversity Conservation","This interactive map illustrates examples of participatory ""area-based"" approaches to biodiversity conservation. It provides an overview of different models of biodiversity conservation, with links to case studies to illustrate the diversity of these models across the globe. ","https://dev.reggarantai.com/pmbc/",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1458&phaseID=102","1458_102",1
1365,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1459,"JAL SUTRA: a mobile application to support facilitation of learning games on water management in India","The JAL SUTRA mobile application supports the facilitation of learning games which were co-designed with partners under the leadership of ICRISAT under PIM. The app development was commissioned and supervised by ICRISAT, also under PIM. The App serves as a guide for game facilitators, calculates results from choices made during a game and stores information from games. This tool helps promote and monitor the uptake of the games by implementation partners.","https://play.google.com/store/apps/details?id=org.measure.gameapp",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1459&phaseID=102","1459_102",1
1366,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1460,"New machine learning models that predict the performance of seed varieties in particular conditions","Machine-learning aided prediction of performance of seed varieties in particular conditions. Under the project machine learning-enabled analysis was run on yield, soils, and climatic data to predict the potential performance of seed varieties by location, providing breeders with a new tool to support their work.","https://bigdata.cgiar.org/inspire/inspire-challenge-2018/machine-learning-for-smarter-seed-selection/",,,"https://marlo.cgiar.org/summaries/BigData/projectInnovationSummary.do?innovationID=1460&phaseID=110","1460_110",1
1367,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1461,"A novel approach to reveal Gender in Food Systems through Big Data","Big Data and Gender Platform piloted an approach to using mobile phone metadata to predict sex and decision power among farmers in Uganda, demonstrating a method and proof of concept that mobile network metadata can be used for studying women's economic empowerment. Specific users will be gender researchers equipped with an approach for using novel data sources, holding the potential of observing changes in women's economic empowerment with greater speed and at greater scale.","https://2019cgiarbigdatainag.sched.com/event/U5Vz/cross-platform-design-session-big-data-enabling-womens-economic-empowerment",,,"https://marlo.cgiar.org/summaries/BigData/projectInnovationSummary.do?innovationID=1461&phaseID=110","1461_110",1
1368,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1462,"The Rulal board game: Enabling policy practitioners and students to experience how natural resource management decisions are shaped by power relations and power dynamics","Rulal is a board game designed to facilitate dialogue and decisionmaking processes in land and water governance. Players are assigned roles such as farmer, government staff, hydropower company staff, member of civil society organization, etc. The rules of the game mimic decisionmaking mechanisms and reflect the role of power relations and power asymmetry in land and water governance.","https://wle.cgiar.org/thrive/2018/07/20/unraveling-power-play-land-use-planning",,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1462&phaseID=102","1462_102",1
1369,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1467,"Vegan Community Ecology Package","The vegan package provides tools for descriptive community ecology. It has most basic functions of diversity analysis, community ordination and dissimilarity analysis. Most of its multivariate tools can be used for other data types as well.","https://cran.r-project.org, https://github.com/vegandevs/vegan",,,"https://marlo.cgiar.org/summaries/FTA/projectInnovationSummary.do?innovationID=1467&phaseID=106","1467_106",1
1370,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1468,"Agroforestry Species Switchboard 2.0: a new online information source to support tree research and development activities","New version of the one-stop Agroforestry Species Switchboard, which documents the presence of a total of 172,395 plant species, and 3,979 taxa at infraspecific level, across 35 web-based information sources. ","http://www.worldagroforestry.org/products/switchboard/",,,"https://marlo.cgiar.org/summaries/FTA/projectInnovationSummary.do?innovationID=1468&phaseID=106","1468_106",1
1371,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1469,"A new online request platform for distribution of germplasm and data from trials and nurseries","Cimmyt scientists develop improved wheat lines, with resistance to globally important bitoic and abiotic stresses, and with improved nutritional and processing quality. Their germplasm banks contain the largest collections of in-trust held wheat genetic diversity, improved and conserved seed is available to any research institution, worldwide. Data about the performance of lines distributed are collected and shared with the international breeding and research community where they serve for further improvement (field books for international wheat nurseries and data results for international wheat nurseries). ","https://cimmyt.formstack.com/forms/wheat_seed_request_form?Wheat_or_Related_Species_Purpose=IWN",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1469&phaseID=107","1469_107",1
1372,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1470,"Payments for agrobiodiversity conservation services in Peru","Payments for agrobiodiversity conservation services (PACS) provide a mechanism to incentivize conservation of crop diversity on farm.",,,,"https://marlo.cgiar.org/summaries/PIM/projectInnovationSummary.do?innovationID=1470&phaseID=102","1470_102",1
1373,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1471,"Two new BiodiversityR packages for Community Ecology and Suitability Analysis ","Graphical User Interface and utility functions for statistical analysis of biodiversity and ecological communities, including species accumulation curves, diversity indices, Renyi profiles, GLMs for analysis of species abundance and presence-absence, distance matrices, Mantel tests, and cluster, constrained and unconstrained ordination analysis, methods for (ensemble) suitability modelling and mapping.","https://CRAN.R-project.org/package=BiodiversityR  (2019/2  and  2019/6)",,,"https://marlo.cgiar.org/summaries/FTA/projectInnovationSummary.do?innovationID=1471&phaseID=106","1471_106",1
1374,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1472,"Biofortification Priority Index (BPI),  a composite crop-specific index that ranks countries according to their suitability for investment in biofortification","The BPI accounts for the degree of production and consumption of each biofortifiable crop in a given country, and the deficiency level for the micronutrient with which the specific crop can be enriched. The BPI covers 128 countries in Africa, Asia, and Latin America and the Caribbean. It ranks countries according to their suitability for investment in biofortification inventions to be used by stakeholders with differing objectives. 
","https://www.harvestplus.org/sites/default/files/publications/Country%20Prioritization%20for%20Biofortified%20Crop%20Interventions%20-%20BPI%202.0_Formatted%20%28002%29.pdf; https://bpi.harvestplus.org/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1472&phaseID=104","1472_104",1
1375,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1473,"A methodology for the landscape assessment of financial flows in Ghana and Indonesia","Methodology developed to explore existing financial flows in a landscape and their perceived impacts on previously defined landscape objectives. The methodology helps to define flows relevant to achieving objectives and worthwhile for in-depth studies on how to improve/scale up their impacts.","Manual at: https://www.tropenbos.org/resources/publications/the+landscape+assessment+of+financial+flows+-+a+methodology;  internal workshop report completed; available at: https://www.tropenbos.org/file.php/2325/ph laff training report ghana clean.pdf; case study report needs layout (improvement figures, Tables and references) before publication on TBI website;  available for internal use at: https://www.tropenbos.org/file.php/2324/ph ghana swjb laff report final clean.pdf;  draft lessons learned paper available for internal (FTA) revision: https://www.tropenbos.org/file.php/2323/laff  lessons learned clean 20200304.pdf.",,,"https://marlo.cgiar.org/summaries/FTA/projectInnovationSummary.do?innovationID=1473&phaseID=106","1473_106",1
1376,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1475,"CCAFS-validated animal nutrition model for methane emissions in Colombia:  a tool to develop low-emission livestock options and strategy","CIAT-CCAFS adapted an existing animal nutrition model (RUMINANT)  for the types of livestock, feed and nutritional qualities of feed under Colombian conditions to support Colombian policymakers to develop low emissions forage options",,,,"https://marlo.cgiar.org/summaries/CCAFS/projectInnovationSummary.do?innovationID=1475&phaseID=101","1475_101",1
1377,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1476,"Modification of alternate wetting and drying (AWD), a proven irrigation strategy for rice production, to reduce the production of mosquitoes that transmit malaria","Alternate wetting and drying (AWD) was developed by IRRI and has been tested with farmers across Asia. The irrigation management strategy is an effective water saving strategy and helps reduce greenhouse gas (GHG) emissions, specifically methane. A4NH is testing how a modification of this strategy can reduce the production of mosquitoes that transmit malaria.  ","https://lcirah.ac.uk/projects/rice-climate-change-and-malaria/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1476&phaseID=104","1476_104",1
1378,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1477,"Suite of tools to help policymakers/stakeholders in West Africa to identify gaps in their national data systems to effectively track progress on nutrition and/or inform policy","These resources supply evidence that will support the use of nutrition data at country level in West Africa for tracking progress, setting priorities, informing policies and programs, guiding implementation, and monitoring intervention coverage for nutrition at national level.","https://westafrica.transformnutrition.org/assessment-of-nutrition-data-in-west-africa/",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1477&phaseID=104","1477_104",1
1379,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1479,"""Three-legged stool"" approach, a combined intervention to improve food safety in informal or traditional markets","The three aspects of the approach include (1) training and technologies, which include training, awareness raising and simple technologies such as disinfectants); (2) the enabling environment, meaning that regulatory authorities have to be on board with the intervention and there has to be some mechanism for institutionalisation and a means of quality assurance; and (3) motivation and incentives, which are essential but very context specific. The approach has potential to improve food safety at scale.
","https://anh-academy.org/urban-food-markets-africa-incentivizing-food-safety-using-pull-push-approach",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1479&phaseID=104","1479_104",1
1380,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1480,"Africa Food Safety Index (AFSI), tool for African countries to measure, monitor, and benchmark progress on key food safety indicators","The index was developed by a multidisciplinary team and validated by African Union country member states. A core team of experts translated the evidence into a quantitative numerical index, which breaks down into three sub-indices on food safety: 
•	Systems - existence of regulations, infrastructure, legal frameworks, and other institutional systems; 
•	Health - foodborne disease-related public health impacts; and
•	Trade - incidences of rejection, infractions relative to volume of trade and reasons.
https://au.int/sites/default/files/documents/33005-doc-prioritizing_food_safety_in_africa-eng.pdf",,,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1480&phaseID=104","1480_104",1
1381,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1481,"Climate Information Service Advisories for Major Field Crops of Bangladesh (Agvisely)","Agvisely is a climate information services tool that integrates real-time numerical weather forecast model outputs with crop management advisories and automatically provides localized advice to farmers and extension agents for a variety of crops in each of Bangladesh's 491 sub-districts. ","https://www.dropbox.com/s/aefsodj402jt0uz/19b-BMD%20Endorsement%20letters%20for%20Agvisely.pdf?dl=0;   agvisely.com; https://csisa.org/wp-content/uploads/sites/2/2020/05/200515-Agvisely.pdf",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1481&phaseID=107","1481_107",1
1382,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1482," Climate Information Service Advisories for Major Field Crops of Bangladesh ( ""Agvisely"") linked to the Department of Agricultural Extension (DAE) and the Bangladesh Meteorological Department (BMD) portals","The Department of Agricultural Extension (DAE) and the Bangladesh Meteorological Department (BMD), have endorsed linking of the application on ""Climate Information Service Advisories for Major Field Crops of Bangladesh"" in short ""Agvisely"" developed under the Climate Services for Resilient Development in South Asia (CSRD) Project to the DAE and BMD Web portal on an experimental basis.","https://www.dropbox.com/s/aefsodj402jt0uz/19b-BMD%20Endorsement%20letters%20for%20Agvisely.pdf?dl=0",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=1482&phaseID=108","1482_108",1
1383,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1484,"FTA and PIM research showing the economic benefits of community forest concessions makes the case for continued community stewardship of 400,000 hectares of tropical forests in Guatemala","FTA and PIM research highlighted the socioeconomic benefits of 12 community forest concessions in the Maya Biosphere Reserve in Peten, Guatemala. These findings provided the National Council for Protected Areas, in charge of the concessions, with the evidence
needed for revising the norms for forest concessions and renewing a first concession contract
(Cooperative Carmelita).",,,,"https://marlo.cgiar.org/summaries/FTA/projectInnovationSummary.do?innovationID=1484&phaseID=106","1484_106",1
1384,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1486,"ETBW8003: a new wheat rust resistant elite line for Ethiopia","High yielding, resistant to both stem and yellow rust
The elite lines were developed from ICARDA using the  shuttle breeding and key location yield trials. Thy were distributed to the national programs through international nursery system and tested in the respective countries regional and national trials. After verification trials by the respective national programs, the varieties were released and registered. The release was communicated to ICARDA accordingly. ","that it is confidential :  https://drive.google.com/file/d/1EO8o3fPNlg6L0SvVApLnmVCRi66jyXez/view ",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1486&phaseID=107","1486_107",1
1385,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1487,"Jawahir-19: a new wheat rust-resistant elite line for Afghanistan","High yielding, rust resistance, drought tolerance 
The elite lines were developed from ICARDA using the  shuttle breeding and key location yield trials. Thy were distributed to the national programs through international nursery system and tested in the respective countries regional and national trials. After verification trials by the respective national programs, the varieties were released and registered. The release was communicated to ICARDA accordingly. I shared you the emails.","that it is confidential :  https://drive.google.com/file/d/1m9uyArge83_hxXK14P2hgAgzItI0Fst-/view",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1487&phaseID=107","1487_107",1
1386,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1488,"Mirdad 19: a new high yield, drought tolerant and rust resistant wheat variety for Afghanistan","High yielding, rust resistance, drought tolerance 
The elite lines were developed from ICARDA using the  shuttle breeding and key location yield trials. Thy were distributed to the national programs through international nursery system and tested in the respective countries regional and national trials. After verification trials by the respective national programs, the varieties were released and registered. The release was communicated to ICARDA accordingly. ","confidential : https://drive.google.com/file/d/1m9uyArge83_hxXK14P2hgAgzItI0Fst-/view",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1488&phaseID=107","1488_107",1
1387,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1489,"Sharq 19: a new high yield, drought tolerant and rust resistant wheat variety for Afghanistan","High yielding, rust reistance, drought tolerance","Confidential : https://drive.google.com/file/d/1m9uyArge83_hxXK14P2hgAgzItI0Fst-/view",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1489&phaseID=107","1489_107",1
1388,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1490,"Imam 1: a new high yield,and heat tolerant wheat variety for Nigeria","high yielding and heat tolerant","confidential : https://drive.google.com/file/d/1E_Z7oGU8dkocP9ufo-_a9R0kiBmGA_JL/view",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1490&phaseID=107","1490_107",1
1389,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1493,"Salvarti","CM829/ Cando cross-H25/5/F4-13/3/Arthur71/Lahn//Blk2/Lahn/4/Quarmal","Confidential : https://drive.google.com/file/d/1GTH2oiyZ0CkfKb90uR3T-2YqMfrE3lh_/view",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1493&phaseID=107","1493_107",1
1390,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1494,"Tugra, Yavuz","high yielding, rust resistant","please choose the first link (Line : 2762)  : https://www.tarimorman.gov.tr/BUGEM/TTSM/Sayfalar/Detay.aspx?SayfaId=85",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1494&phaseID=107","1494_107",1
