pk_id_ext_partner;version;date_from;date_to;id;"name";"acronym";"website_link";"type"
886;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1675;"Thengamara Mohila Saabuj Sangha";"TMSS";"http://www.tmss-bd.org/";"National/Local NGO"
887;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1712;"Vatsalya";;"http://vatsalya.org";"National/Local NGO"
888;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1718;"Voluntary Rural Development Society";"VRDS";"https://www.vardbd.org/";"National/Local NGO"
889;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1719;"Volunteer Efforts for Development Concerns";"VEDCO";"http://www.vedcouganda.org/";"National/Local NGO"
890;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1786;"Ma Famille";;;"National/Local NGO"
891;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1933;"Center for Science in the Public Interest";"CSPI";"https://cspinet.org/";"National/Local NGO"
892;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1964;"Center for Democratic Development";"CDD";"http://www.cddgh.org/";"National/Local NGO"
893;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1974;"Development Project Service Center";"DEPROSC";"http://www.deprosc.org.np/";"National/Local NGO"
894;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2011;"Uganda Debt Network";"UDN";"https://www.udn.or.ug/";"National/Local NGO"
895;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2026;"Benckiser Stiftung Zukunft";"BSZ";"http://www.benckiser-stiftung.org/";"National/Local NGO"
896;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2031;"Pastoralist Forum Ethiopia";"PFE";"http://www.pfe-ethiopia.org/";"National/Local NGO"
897;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2033;"Karen Environmental and Social Action Network";"KESAN";"http://www.kesan.asia/";"National/Local NGO"
898;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2037;"IDE Nepal";"IDE";"http://www.idenepal.org/";"National/Local NGO"
899;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2040;"Forest Resources Studies and Action Team";"ForestAction";"http://www.forestaction.org/";"National/Local NGO"
900;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2054;"Peruvian Society for the Protection of Environmental Rights";"SPDA";;"National/Local NGO"
901;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2065;"Network Activities Group";"NAG";"http://www.nagmyanmar.org/";"National/Local NGO"
902;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2082;"Simavi";;"https://simavi.org/";"National/Local NGO"
903;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2097;"Gorakhpur Environmental Action Group";"GEAG";"http://www.geagindia.org/";"National/Local NGO"
904;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2098;"Rajiv Gandhi Mahila Vikas Pariyojana";"RGMVP";"https://rgmvp.org/";"National/Local NGO"
905;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2099;"Grameen Development Services";"GDS";"http://www.gdsindia.ngo/";"National/Local NGO"
906;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2108;"Battelle Memorial Institute";"BMI";"https://www.battelle.org/";"National/Local NGO"
907;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2120;"Yayasan Social Investment Indonesia";;"http://foundation.socialinvestment.id";"National/Local NGO"
908;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2124;"Ecopetrol";;"http://www.ecopetrol.com.co";"National/Local NGO"
909;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2146;"New Venture Fund";"NVF";"http://www.newventurefund.org/";"National/Local NGO"
910;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2162;"SOS Sahel";;"http://sossahel.ngo/";"National/Local NGO"
911;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2163;"Population Health and Environment";"PHE";"http://phe-ethiopia.org";"National/Local NGO"
912;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2171;"Training Research and Networking for Development";"TREND";"https://www.washghana.net/node/1044";"National/Local NGO"
913;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2215;"Kulika Uganda";;"http://www.kulika.org/";"National/Local NGO"
914;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2283;"American Ground Water Trust";"AGWT";"https://agwt.org/";"National/Local NGO"
915;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2284;"American Water Resources Association";"AWRA";"http://www.awra.org/";"National/Local NGO"
916;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2285;"Association of Water Well Drilling Rig Owners and Practitioners";"AWDROP";"http://awdrop.org";"National/Local NGO"
917;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2308;"WaterAid (India)";;"http://wateraidindia.in";"National/Local NGO"
918;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2310;"Centre for Urban and Regional Excellence";"CURE";"http://cureindia.org/";"National/Local NGO"
919;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2338;"Bureau for Food and Agricultural Policy ";"BFAP";"http://www.bfap.co.za/";"National/Local NGO"
920;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2339;"Regional Strategic Analysis and Knowledge Support System";"ReSAKSS";"http://www.resakss.org/";"National/Local NGO"
921;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2340;"Consortium for Development Policy Research";"CDPR";"http://cdpr.org.pk/index.php";"National/Local NGO"
922;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2368;"Mama's Hope Organization for Legal Assistance";"MHOLA";"http://mhola.or.tz/index.html";"National/Local NGO"
923;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2374;"Sanivation";;"http://www.sanivation.com/";"National/Local NGO"
924;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2392;"Lanka Rainwater Harvesting Forum";"LRWHF";"http://lankarainwater.org/wp/";"National/Local NGO"
925;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2412;"National Rural Support Programme";"NRSP";"http://nrsp.org.pk/index.html";"National/Local NGO"
926;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2413;"Aga Khan Development Network";"AKDN";"http://www.akdn.org/";"National/Local NGO"
927;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2415;"Balochistan Rural Support Programme";"BRSP";"https://www.brsp.org.pk/";"National/Local NGO"
928;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2447;"Grupo Interdisciplinario de Tecnología Rural Apropiada ";"GIRA";"https://giraac.wordpress.com/";"National/Local NGO"
929;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2462;"Asociación Comunitaria para el Desarrollo ";"SERJUS";"http://www.serjus.org.gt/2014/";"National/Local NGO"
930;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2467;"CEWAS";;"https://cewas.org/";"National/Local NGO"
931;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2473;"Organization for the Rehabilitation of the Environment ";"ORE";"http://www.oreworld.org";"National/Local NGO"
932;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2508;"Tsogang Water and Sanitation";"Tsogang";"http://www.tsogang.org/";"National/Local NGO"
933;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2554;"Watershed Organisation Trust";"WOTR";"https://www.wotr.org/";"National/Local NGO"
934;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2576;"Coastal Oceans Research and Development in the Indian Ocean";"CORDIO";"http://cordioea.net/";"National/Local NGO"
935;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2618;"Episcopal Conference of Malawi";"ECM";"http://www.ecmmw.org/";"National/Local NGO"
936;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2622;"Coalition for Health Agriculture and Income Networks";"CHAIN";"http://www.chainuganda.org/";"National/Local NGO"
937;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2626;"Fundación Marco (Ecuador)";"FMAR";"http://www.fundacionmarco.org/";"National/Local NGO"
938;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2629;"Hopital de Panzi";;"https://www.hopitaldepanzi.com/";"National/Local NGO"
939;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2;"Mikocheni Agricrultural Research Institute";"MARI";"http://www.ari-mikocheni.org/";"National/local research Institution"
940;1;1900-01-01 00:00:00;2199-12-31 23:59:59;3;"Institut National de Recherche Agricole du Benin";"INRAB";"http://inrab.org/";"National/local research Institution"
941;1;1900-01-01 00:00:00;2199-12-31 23:59:59;7;"National Agricultural Research Organization";"NARO";"http://www.naro.go.ug/";"National/local research Institution"
942;1;1900-01-01 00:00:00;2199-12-31 23:59:59;8;"Mbeya Agricultural Research and Training Institute";;;"National/local research Institution"
943;1;1900-01-01 00:00:00;2199-12-31 23:59:59;10;"Institut Senegalais de Recherche Agricole";"ISRA";"http://www.isra.sn/";"National/local research Institution"
944;1;1900-01-01 00:00:00;2199-12-31 23:59:59;12;"Institut d’Economie Rurale";"IER";"http://www.ier.gouv.ml/";"National/local research Institution"
945;1;1900-01-01 00:00:00;2199-12-31 23:59:59;15;"Ethiopian Biodiversity Institute";"EBI";"http://www.ebi.gov.et/";"National/local research Institution"
946;1;1900-01-01 00:00:00;2199-12-31 23:59:59;16;"National Agricultural Research Institute of Papua New Guinea";;"http://www.nari.org.pg/";"National/local research Institution"
947;1;1900-01-01 00:00:00;2199-12-31 23:59:59;17;"Indian Council of Agricultural Research";"ICAR";"http://www.icar.org.in/";"National/local research Institution"
948;1;1900-01-01 00:00:00;2199-12-31 23:59:59;25;"National Bureau of Plant Genetic Resources";"NBPGR";"http://www.nbpgr.ernet.in/";"National/local research Institution"
949;1;1900-01-01 00:00:00;2199-12-31 23:59:59;27;"National Animal Genetic Resources Centre";"NAGRC";"http://www.nagrc.go.ug/";"National/local research Institution"
950;1;1900-01-01 00:00:00;2199-12-31 23:59:59;28;"Nepal Agricultural Research Council";"NARC";"http://narc.gov.np/narc/index.php";"National/local research Institution"
951;1;1900-01-01 00:00:00;2199-12-31 23:59:59;30;"Council on Renewable Natural Resources Bureau";"CORRB";"http://www.moaf.gov.bt/agencies/council-for-rnr-research-of-bhutan/corrb-about-us/";"National/local research Institution"
952;1;1900-01-01 00:00:00;2199-12-31 23:59:59;33;"National Agricultural Research Laboratories";"NARL";"http://www.narl.go.ug/";"National/local research Institution"
953;1;1900-01-01 00:00:00;2199-12-31 23:59:59;36;"Advocates Coalition for Development and Environment";"ACODE";"http://www.acode-u.org/";"National/local research Institution"
954;1;1900-01-01 00:00:00;2199-12-31 23:59:59;39;"Malaysian Agricultural Research and Development Institute";"MARDI";;"National/local research Institution"
955;1;1900-01-01 00:00:00;2199-12-31 23:59:59;57;"Chinese academy of agricultural sciences";"CAAS";"http://www.caas.cn/en/";"National/local research Institution"
956;1;1900-01-01 00:00:00;2199-12-31 23:59:59;59;"Kenya Agricultural and Livestock Research Organization";"KALRO";"http://www.kalro.org/";"National/local research Institution"
957;1;1900-01-01 00:00:00;2199-12-31 23:59:59;62;"M. S. Swaminathan Research Foundation";"MSSRF";"http://www.mssrf.org/";"National/local research Institution"
958;1;1900-01-01 00:00:00;2199-12-31 23:59:59;65;"Gene Campaign";"GC";"http://www.genecampaign.org/";"National/local research Institution"
959;1;1900-01-01 00:00:00;2199-12-31 23:59:59;72;"Institute of Crop Science";"INK";"https://www.uni-hohenheim.de/en/organization/institution/institute-of-crop-science";"National/local research Institution"
960;1;1900-01-01 00:00:00;2199-12-31 23:59:59;83;"Agriculture Research Centre, Semongok";"ARC";;"National/local research Institution"
961;1;1900-01-01 00:00:00;2199-12-31 23:59:59;102;"Savannah Agricultural Research Institute";"SARI";;"National/local research Institution"
962;1;1900-01-01 00:00:00;2199-12-31 23:59:59;110;"Institut de l’Environnement et de Recherches Agricoles";"INERA";;"National/local research Institution"
963;1;1900-01-01 00:00:00;2199-12-31 23:59:59;121;"Corporación Colombiana de Investigación Agropecuaria";"CORPOICA";"http://www.corpoica.org.co/";"National/local research Institution"
964;1;1900-01-01 00:00:00;2199-12-31 23:59:59;122;"Instituto de Investigación Agropecuaria de Panamá";"IDIAP";"http://www.idiap.gob.pa/";"National/local research Institution"
965;1;1900-01-01 00:00:00;2199-12-31 23:59:59;124;"Instituto Nacional de Tecnología Agropecuaria";"INTA";"http://inta.gob.ar/";"National/local research Institution"
966;1;1900-01-01 00:00:00;2199-12-31 23:59:59;135;"Centro de Previsão de Tempo e Estudos Climáticos";"CPTEC";;"National/local research Institution"
967;1;1900-01-01 00:00:00;2199-12-31 23:59:59;138;"Empresa Brasileira de Pesquisa Agropecuária";"EMBRAPA";"https://www.embrapa.br/";"National/local research Institution"
968;1;1900-01-01 00:00:00;2199-12-31 23:59:59;139;"Instituto de Investigaciones Agropecuarias";"INIA";"http://www.inia.cl/";"National/local research Institution"
969;1;1900-01-01 00:00:00;2199-12-31 23:59:59;141;"Bangladesh Agricultural Research Institute";"BARI";;"National/local research Institution"
970;1;1900-01-01 00:00:00;2199-12-31 23:59:59;143;"Ethiopian Institute of Agricultural Research";"EIAR";"http://www.eiar.gov.et/";"National/local research Institution"
971;1;1900-01-01 00:00:00;2199-12-31 23:59:59;146;"Agricultural Research Council";"ARC";"http://www.arc.agric.za/Pages/Home.aspx";"National/local research Institution"
972;1;1900-01-01 00:00:00;2199-12-31 23:59:59;178;"Punjab Agricultural Research Board";"PARB";"http://parb.agripunjab.gov.pk/";"National/local research Institution"
973;1;1900-01-01 00:00:00;2199-12-31 23:59:59;180;"National Livestock Resources Research Institute";"NaLIRRI";;"National/local research Institution"
974;1;1900-01-01 00:00:00;2199-12-31 23:59:59;185;"Selian Agricultural Research Institute";"SARI";;"National/local research Institution"
975;1;1900-01-01 00:00:00;2199-12-31 23:59:59;187;"Indian Agricultural Research Institute";"IARI";;"National/local research Institution"
976;1;1900-01-01 00:00:00;2199-12-31 23:59:59;195;"Central Potato Research Institute";"CPRI";;"National/local research Institution"
977;1;1900-01-01 00:00:00;2199-12-31 23:59:59;208;"National Crops Resources Research Institute";"NACCRI";"http://www.nacrri.go.ug/";"National/local research Institution"
978;1;1900-01-01 00:00:00;2199-12-31 23:59:59;220;"Agropolis Resource Centre for Crop Conservation, Adaptation and Diversity";"ARCAD";;"National/local research Institution"
979;1;1900-01-01 00:00:00;2199-12-31 23:59:59;226;"Institut des Regions Arides";"IRA";"http://www.ira.agrinet.tn/";"National/local research Institution"
980;1;1900-01-01 00:00:00;2199-12-31 23:59:59;229;"National Center for Agricultural Research and Extension";"NCARE";;"National/local research Institution"
981;1;1900-01-01 00:00:00;2199-12-31 23:59:59;233;"U.U.Uspanov Kazakh Research Institute of Soil Science and Agrichemistry";;;"National/local research Institution"
982;1;1900-01-01 00:00:00;2199-12-31 23:59:59;234;"Kyrgyz Research Institute of Crop Husbandry";"KyRICH";;"National/local research Institution"
983;1;1900-01-01 00:00:00;2199-12-31 23:59:59;237;"Tajik Research Institute of Soil Sciences";;;"National/local research Institution"
984;1;1900-01-01 00:00:00;2199-12-31 23:59:59;238;"Uzbek National Cotton Growing Research Institute";;;"National/local research Institution"
985;1;1900-01-01 00:00:00;2199-12-31 23:59:59;240;"Uzbek Scientific Production Center for Agriculture";;;"National/local research Institution"
986;1;1900-01-01 00:00:00;2199-12-31 23:59:59;242;"General Commission For Scientific Agricultural Research";"GCSAR";;"National/local research Institution"
987;1;1900-01-01 00:00:00;2199-12-31 23:59:59;249;"Institut National de la Recherche Agronomique du Niger";"INRAN";"http://inran.refer.ne/";"National/local research Institution"
988;1;1900-01-01 00:00:00;2199-12-31 23:59:59;253;"Agricultural Research Institute-Mlingano";"ARI-Mlingano";;"National/local research Institution"
989;1;1900-01-01 00:00:00;2199-12-31 23:59:59;262;"Kunming Institute of Botany";;;"National/local research Institution"
990;1;1900-01-01 00:00:00;2199-12-31 23:59:59;264;"Zambia Agriculture Research Institute";"ZARI";;"National/local research Institution"
991;1;1900-01-01 00:00:00;2199-12-31 23:59:59;266;"Ecosystems Research and Development Bureau";"ERDB";;"National/local research Institution"
992;1;1900-01-01 00:00:00;2199-12-31 23:59:59;271;"Tanzania Forestry Research Institute";"TAFORI";;"National/local research Institution"
993;1;1900-01-01 00:00:00;2199-12-31 23:59:59;289;"Climate Change Forum of Ethiopia";"CCF-E";;"National/local research Institution"
994;1;1900-01-01 00:00:00;2199-12-31 23:59:59;308;"Alternative Futures";;"http://alternativefutures.org.in/";"National/local research Institution"
995;1;1900-01-01 00:00:00;2199-12-31 23:59:59;332;"Water Research Institute";"WRI";"http://www.csir-water.com/";"National/local research Institution"
996;1;1900-01-01 00:00:00;2199-12-31 23:59:59;342;"Indian Institute of Technology Delhi";"IIT";;"National/local research Institution"
997;1;1900-01-01 00:00:00;2199-12-31 23:59:59;345;"Water and Land Management Training and Research Institute";"WALAMTARI";"http://www.walmi.org/";"National/local research Institution"
998;1;1900-01-01 00:00:00;2199-12-31 23:59:59;347;"Ethiopian Development Research Institute";"EDRI";;"National/local research Institution"
999;1;1900-01-01 00:00:00;2199-12-31 23:59:59;354;"Soil, Water and Environment Research Institute";"SWERI";;"National/local research Institution"
1000;1;1900-01-01 00:00:00;2199-12-31 23:59:59;370;"Regional Agricultural Research Station";"RARS";;"National/local research Institution"
1001;1;1900-01-01 00:00:00;2199-12-31 23:59:59;380;"Institute for Agricultural Environment";"IAE";"http://iae.vn";"National/local research Institution"
1002;1;1900-01-01 00:00:00;2199-12-31 23:59:59;381;"National Institute of Agricultural Planning and Projection";"NIAPP";"http://www.niapp.org.vn/";"National/local research Institution"
1003;1;1900-01-01 00:00:00;2199-12-31 23:59:59;399;"Initiative prospective agricole et rurale";"IPAR";;"National/local research Institution"
1004;1;1900-01-01 00:00:00;2199-12-31 23:59:59;433;"Institut National de la Recherche Agronomique";"INRA";"http://www.inra.fr/";"National/local research Institution"
1005;1;1900-01-01 00:00:00;2199-12-31 23:59:59;434;"Central Research Institute for Dryland Agriculture";"CRIDA";;"National/local research Institution"
1006;1;1900-01-01 00:00:00;2199-12-31 23:59:59;435;"Bhabha Atomic Research Centre";"BARC";"http://www.barc.gov.in/index.html";"National/local research Institution"
1007;1;1900-01-01 00:00:00;2199-12-31 23:59:59;441;"Indonesian Tropical Fruit Research Institute";"ITFRI";;"National/local research Institution"
1008;1;1900-01-01 00:00:00;2199-12-31 23:59:59;452;"Eshetu Belete Sirinka Agricultural Research Center, Woldia";"SARC";;"National/local research Institution"
1009;1;1900-01-01 00:00:00;2199-12-31 23:59:59;454;"Sarawak Institute of Agriculture Scientists";"SIAS";;"National/local research Institution"
1010;1;1900-01-01 00:00:00;2199-12-31 23:59:59;483;"Agricultural Genetics Institute";"AGI";;"National/local research Institution"
1011;1;1900-01-01 00:00:00;2199-12-31 23:59:59;484;"Cuu Long Delta Rice Research Institute";"CLRRI";;"National/local research Institution"
1012;1;1900-01-01 00:00:00;2199-12-31 23:59:59;485;"Southern Institute for Water Resource Planning";"SIWRP";;"National/local research Institution"
1013;1;1900-01-01 00:00:00;2199-12-31 23:59:59;487;"Manila Observatory";;;"National/local research Institution"
1014;1;1900-01-01 00:00:00;2199-12-31 23:59:59;488;"Philippine Rice Research Institute";"PhilRice";;"National/local research Institution"
1015;1;1900-01-01 00:00:00;2199-12-31 23:59:59;489;"Indonesian Agricultural Environment Research Institute";"IAERI";;"National/local research Institution"
1016;1;1900-01-01 00:00:00;2199-12-31 23:59:59;510;"Sustainable Development Policy Institute";"SDPI";"http://www.sdpi.org/";"National/local research Institution"
1017;1;1900-01-01 00:00:00;2199-12-31 23:59:59;511;"Nepal Development Research Institute";"NDRI";;"National/local research Institution"
1018;1;1900-01-01 00:00:00;2199-12-31 23:59:59;521;"Council for Scientific and Industrial Research";"CSIR";;"National/local research Institution"
1019;1;1900-01-01 00:00:00;2199-12-31 23:59:59;525;"Agriculture and Forestry Policy Research Center";"AFPRC";;"National/local research Institution"
1020;1;1900-01-01 00:00:00;2199-12-31 23:59:59;532;"Centre National de Recherche Appliqué au Développement Rural";"FOFIFA";;"National/local research Institution"
1021;1;1900-01-01 00:00:00;2199-12-31 23:59:59;549;"Institut de Recherche Agronomique de Guinée";"IRAG";"http://www.irag-guinee.org/";"National/local research Institution"
1022;1;1900-01-01 00:00:00;2199-12-31 23:59:59;550;"National Institute of Agricultural Economics and Policy Research";"NCAP";"http://www.ncap.res.in/";"National/local research Institution"
1023;1;1900-01-01 00:00:00;2199-12-31 23:59:59;553;"National Council of Applied Economic Research";"NCAER";"http://www.ncaer.org/";"National/local research Institution"
1024;1;1900-01-01 00:00:00;2199-12-31 23:59:59;562;"German Institute of Tropical and Sub Tropical Agriculture";"DISTL";"http://www.ditsl.org/";"National/local research Institution"
1025;1;1900-01-01 00:00:00;2199-12-31 23:59:59;570;"Rice and Cash Crop Research Centre";"RCCRC";;"National/local research Institution"
1026;1;1900-01-01 00:00:00;2199-12-31 23:59:59;572;"National Agriculture and Forestry Research Institute";"NAFRI";"http://www.nafri.org.la/";"National/local research Institution"
1027;1;1900-01-01 00:00:00;2199-12-31 23:59:59;573;"Cambodian Agricultural Research and Development Institute";"CARDI";"http://www.cardi.org.kh";"National/local research Institution"
1028;1;1900-01-01 00:00:00;2199-12-31 23:59:59;589;"Centre national de recherche agronomique";"CNRA";"http://www.cnra.ci";"National/local research Institution"
1029;1;1900-01-01 00:00:00;2199-12-31 23:59:59;590;"Basque Centre for Climate Change";"BC3";"http://www.bc3research.org/";"National/local research Institution"
1030;1;1900-01-01 00:00:00;2199-12-31 23:59:59;598;"Northern Mountainous Agriculture and Forestry Science Institute";"NOMAFSI";;"National/local research Institution"
1031;1;1900-01-01 00:00:00;2199-12-31 23:59:59;608;"Centro para la Investigacion en sistemas sostenibles de produccion agropecuaria";"CIPAV";"http://www.cipav.org.co/";"National/local research Institution"
1032;1;1900-01-01 00:00:00;2199-12-31 23:59:59;613;"Instituto Nacional de Investigacion Agropecuaria (Uruguay)";"INIA";"http://www.inia.uy/";"National/local research Institution"
1033;1;1900-01-01 00:00:00;2199-12-31 23:59:59;617;"Azerbaijan National Academy of Sciences";"ANAS";"http://www.science.az/";"National/local research Institution"
1034;1;1900-01-01 00:00:00;2199-12-31 23:59:59;621;"Kenya Forest Research Institute";"KEFRI";"http://www.kefri.org/";"National/local research Institution"
1035;1;1900-01-01 00:00:00;2199-12-31 23:59:59;624;"Sierra Leone Agricultural Resarch Institute";"SLARI";"http://www.slari.gov.sl/";"National/local research Institution"
1036;1;1900-01-01 00:00:00;2199-12-31 23:59:59;634;"Yunnan Academy of Social Sciences";"YASS";;"National/local research Institution"
1037;1;1900-01-01 00:00:00;2199-12-31 23:59:59;654;"National Climate Center";"NCC";;"National/local research Institution"
1038;1;1900-01-01 00:00:00;2199-12-31 23:59:59;658;"Research Center for Marine and Fisheries Socio-economics";"RCMFSE";"http://kkp.academia.edu/";"National/local research Institution"
1039;1;1900-01-01 00:00:00;2199-12-31 23:59:59;669;"Fisheries Research Forum";"BFRF";;"National/local research Institution"
1040;1;1900-01-01 00:00:00;2199-12-31 23:59:59;674;"Research Institute for Aquaculture No1";"RIA1";"http://www.ria1.org/ria1/Default.aspx?LangID=2";"National/local research Institution"
1041;1;1900-01-01 00:00:00;2199-12-31 23:59:59;675;"Institute of Fisheries Economics and Planning";"IFEP";;"National/local research Institution"
1042;1;1900-01-01 00:00:00;2199-12-31 23:59:59;684;"ICAR-Indian Institute of Maize Research";"DMR";"http://dmr.res.in/";"National/local research Institution"
1043;1;1900-01-01 00:00:00;2199-12-31 23:59:59;685;"Central Soil Salinity Research Institute";"CSSRI";"http://www.cssri.org/";"National/local research Institution"
1044;1;1900-01-01 00:00:00;2199-12-31 23:59:59;687;"State Key Laboratory of Water Resources and Hydropower Engineering Science";"WaterLab";"http://www.waterlab.cn/";"National/local research Institution"
1045;1;1900-01-01 00:00:00;2199-12-31 23:59:59;689;"Agricultural Research Institute-Hombolo";"ARI-Hombolo";;"National/local research Institution"
1046;1;1900-01-01 00:00:00;2199-12-31 23:59:59;690;"Tropical Pesticides Research Institute";"TPRI";"http://www.tpri.or.tz/";"National/local research Institution"
1047;1;1900-01-01 00:00:00;2199-12-31 23:59:59;691;"Liangshan Prefecture Agricultural Research Institute";"LPARI";;"National/local research Institution"
1048;1;1900-01-01 00:00:00;2199-12-31 23:59:59;701;"Institute of Environment and Sustainable Development in Agriculture";"IEDA";;"National/local research Institution"
1049;1;1900-01-01 00:00:00;2199-12-31 23:59:59;710;"Coorporación CLAYUCA";"CLAYUCA";"http://www.clayuca.org/";"National/local research Institution"
1050;1;1900-01-01 00:00:00;2199-12-31 23:59:59;716;"Centro de Investigación en Palma de Aceite";"CENIPALMA";"http://www.cenipalma.org/";"National/local research Institution"
1051;1;1900-01-01 00:00:00;2199-12-31 23:59:59;718;"Matopos Research Institute";"MRI";;"National/local research Institution"
1052;1;1900-01-01 00:00:00;2199-12-31 23:59:59;739;"Tibetan Plateau Research Institute";"ITPCAS";"http://www.itpcas.ac.cn/";"National/local research Institution"
1053;1;1900-01-01 00:00:00;2199-12-31 23:59:59;750;"National Forestry Resources Research Institute";"NaFORRI";;"National/local research Institution"
1054;1;1900-01-01 00:00:00;2199-12-31 23:59:59;764;"Tegemeo Institute of Agricultural Policy and Development";"TEGEMEO";"http://www.tegemeo.org/";"National/local research Institution"
1055;1;1900-01-01 00:00:00;2199-12-31 23:59:59;782;"Kashkararya Research Institute of Grain Breeding and Seed Production of Cereal Crops";"KRIGBSPCC";;"National/local research Institution"
1056;1;1900-01-01 00:00:00;2199-12-31 23:59:59;783;"Research Institute of Irrigation and Water Problems";"WIIWP";;"National/local research Institution"
1057;1;1900-01-01 00:00:00;2199-12-31 23:59:59;784;"Institut National de Recherche Agronomique de Tunis";"INRAT";"http://www.inrat.agrinet.tn/";"National/local research Institution"
1058;1;1900-01-01 00:00:00;2199-12-31 23:59:59;787;"Agricultural Research Corporation";"ARC";"http://www.arcsudan.sd/";"National/local research Institution"
1059;1;1900-01-01 00:00:00;2199-12-31 23:59:59;793;"Instituto Nicaragüense de Tecnología Agropecuaria";"INTA";"http://www.inta.gob.ni";"National/local research Institution"
1060;1;1900-01-01 00:00:00;2199-12-31 23:59:59;794;"Programa Regional de Investigación sobre Desarrollo y Medio Ambiente";"PRISMA";"http://www.prisma.org.sv/";"National/local research Institution"
1061;1;1900-01-01 00:00:00;2199-12-31 23:59:59;796;"Amhara Regional Agricultural Research Institute";"ARARI";"http://www.arari.gov.et/";"National/local research Institution"
1062;1;1900-01-01 00:00:00;2199-12-31 23:59:59;797;"Water, Energy and Environment Center";"WEEC";"http://centers.ju.edu.jo/centers/wersc/Home.aspx";"National/local research Institution"
1063;1;1900-01-01 00:00:00;2199-12-31 23:59:59;802;"AgResearch";;;"National/local research Institution"
1064;1;1900-01-01 00:00:00;2199-12-31 23:59:59;811;"Irish Agriculture and Food Development Authority";"TEAGASC";"https://www.teagasc.ie/";"National/local research Institution"
1065;1;1900-01-01 00:00:00;2199-12-31 23:59:59;852;"Khon Kaen Field Crop Research Center";"KKFCRC";"http://www.kkfcrc.org/index2.html";"National/local research Institution"
1066;1;1900-01-01 00:00:00;2199-12-31 23:59:59;854;"Central Tuber Crops Research Institute";"CTCRI";"http://www.ctcri.org/";"National/local research Institution"
1067;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1036;"Institute for Integrated Development Studies";"IIDS";"http://www.iids.org.np/";"National/local research Institution"
1068;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1050;"Instituto Nacional de Innovación y Transferencia en Tecnología Agropecuaria";"INTA";"http://www.inta.go.cr/";"National/local research Institution"
1069;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1054;"Corporación Educativa Para El Desarrollo Costarricense";"CEDECO";"http://www.cedeco.or.cr/";"National/local research Institution"
